title,is_answered,creation_timestamp,creation_date,year,month,answer_count,score,view_count,tags,year_month,comparative_year,Technology
How to schedule an ADF Pipeline to run mutiple hours daily?,True,1539029788,2018-10-08,2018,10,3,0,1340,"['azure', 'azure-data-factory']",201810,4,Azure Data Factory
How to run PowerShell from Azure Data Factory,True,1539089062,2018-10-09,2018,10,2,5,9517,"['powershell', 'azure-data-factory', 'azure-powershell', 'azure-data-lake']",201810,4,Azure Data Factory
Iterate JSON Objects from ODATA feed and download content from each into Blob using Azure Data Factory or Logic Apps,False,1539270330,2018-10-11,2018,10,1,0,383,"['azure-data-factory', 'azure-logic-apps', 'azure-data-factory-2', 'power-automate']",201810,4,Azure Data Factory
How to successfuly connect the IR Gateway to Redshift and pull the data?,False,1539284190,2018-10-11,2018,10,1,0,70,"['azure', 'azure-data-factory']",201810,4,Azure Data Factory
Commit &quot;local&quot; data factory changes to Azure DevOps GIT,True,1539331640,2018-10-12,2018,10,1,2,541,"['git', 'azure', 'azure-data-factory', 'azure-data-factory-2']",201810,4,Azure Data Factory
Azure Data Factory from VM SQL Server to File on FTP,True,1539364556,2018-10-12,2018,10,1,1,285,"['sql-server', 'azure', 'ssis', 'azure-data-factory', 'azure-managed-database']",201810,4,Azure Data Factory
Can I connect ADF V1 Self Hosted IR in ADF V2?,False,1539433915,2018-10-13,2018,10,1,0,71,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201810,4,Azure Data Factory
How to setup a pipeline to pull data from Redshift (SSH Tunnel) to Azure Data warehouse using ADF V1?,False,1539506993,2018-10-14,2018,10,0,0,448,"['azure', 'amazon-redshift', 'azure-data-factory']",201810,4,Azure Data Factory
How to execute on-premises python script from ADF,False,1539610602,2018-10-15,2018,10,1,0,995,"['azure', 'azure-data-factory']",201810,4,Azure Data Factory
Pass a value from inside the Azure ADF pipeline to a PowerShell where the pipeline invoked,False,1539707354,2018-10-16,2018,10,1,0,637,"['azure', 'powershell', 'azure-pipelines', 'azure-data-factory']",201810,4,Azure Data Factory
Azure data factory pipeline - copy blob and store filename in a DocumentDB or in Azure SQL,True,1539821547,2018-10-18,2018,10,2,1,1289,['azure-data-factory'],201810,4,Azure Data Factory
ADF - Web Activity - &#39;String&#39; does not match the field: &#39;body&#39;,True,1539867334,2018-10-18,2018,10,1,7,5297,['azure-data-factory'],201810,4,Azure Data Factory
U-SQL: how to deal with schema changes?,True,1539876807,2018-10-18,2018,10,1,3,132,"['sql', 'visual-studio', 'azure', 'azure-data-factory', 'u-sql']",201810,4,Azure Data Factory
Use Azure Functions as custom activity in ADFv2,True,1539939680,2018-10-19,2018,10,1,1,351,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201810,4,Azure Data Factory
Unable to create SSIS Integration Runtime on Azure Data Factory,True,1539941922,2018-10-19,2018,10,2,1,315,"['azure', 'ssis', 'azure-data-factory']",201810,4,Azure Data Factory
Choosing between U-SQL and Spark / Databricks,True,1539970458,2018-10-19,2018,10,1,2,1308,"['apache-spark', 'apache-spark-sql', 'azure-data-factory', 'u-sql', 'databricks']",201810,4,Azure Data Factory
Random Username and password failures azure data factory,False,1540144367,2018-10-21,2018,10,1,1,158,"['azure-data-factory', 'azure-data-factory-2']",201810,4,Azure Data Factory
How to copy Redshift S3 Unloaded Data on daily basis to Azure?,False,1540209863,2018-10-22,2018,10,1,0,136,"['amazon-web-services', 'azure', 'amazon-s3', 'azure-data-factory']",201810,4,Azure Data Factory
Cannot read Excel file using U-SQL,False,1540281516,2018-10-23,2018,10,1,0,494,"['azure', 'azure-data-factory', 'u-sql']",201810,4,Azure Data Factory
Spark Job Chaining using Azure Data Factory V1,False,1540290611,2018-10-23,2018,10,1,0,42,"['apache-spark', 'azure-data-factory', 'azure-data-factory-2']",201810,4,Azure Data Factory
Multiple Source To a copy activity in Azure Data Factory,True,1540315315,2018-10-23,2018,10,1,0,1656,"['azure', 'azure-data-factory']",201810,4,Azure Data Factory
Azure Data Warehouse to CosmosDB sync with data factory pipeline,True,1540400733,2018-10-24,2018,10,1,0,176,"['azure', 'azure-cosmosdb', 'data-warehouse', 'azure-data-factory', 'warehouse']",201810,4,Azure Data Factory
Duplicate column name in table storage source in Azure data factory,True,1540402180,2018-10-24,2018,10,1,0,1338,"['azure-table-storage', 'azure-data-factory', 'azure-data-factory-2']",201810,4,Azure Data Factory
How to enable diagnostics in an Azure datafactory after creation,True,1540405093,2018-10-24,2018,10,1,4,1011,"['azure', 'azure-data-factory', 'arm-template']",201810,4,Azure Data Factory
Azure Data Factory copy data is slow,True,1540518664,2018-10-26,2018,10,3,5,3880,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201810,4,Azure Data Factory
SSIS-IR &quot;There is no active worker agent.&quot;,False,1540563605,2018-10-26,2018,10,1,0,509,"['ssis', 'azure-data-factory']",201810,4,Azure Data Factory
Coping files from Azure blob storage to azure data lake store,True,1540747762,2018-10-28,2018,10,1,1,351,"['azure-data-factory', 'azure-data-lake']",201810,4,Azure Data Factory
Azure Logic App - Update Blob API Connection through powershell,True,1540823027,2018-10-29,2018,10,1,1,811,"['azure', 'azure-data-factory', 'azure-powershell', 'azure-logic-apps']",201810,4,Azure Data Factory
Incrementally copy S3 to azure blob,False,1540944264,2018-10-31,2018,10,1,0,443,"['azure', 'amazon-s3', 'azure-data-factory', 'migrate']",201810,4,Azure Data Factory
Azure data factory: MySQL access using pem file,False,1541043057,2018-11-01,2018,11,0,1,100,"['azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
Azure Data Factory v2 not displayed in Server Explorer or Cloud Explorer in Visual Studio 2015,False,1541088069,2018-11-01,2018,11,1,0,409,"['visual-studio', 'azure', 'azure-data-factory']",201811,4,Azure Data Factory
Loop over each file in folder directory and check date Azure Data Factory V2 -wrong code,True,1541165386,2018-11-02,2018,11,1,1,2574,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
Is it possible to use Visual Studio for Azure Data Factory?,True,1541457602,2018-11-05,2018,11,2,0,224,"['azure', 'azure-sql-database', 'azure-data-factory']",201811,4,Azure Data Factory
Azure data factory Lookup,False,1541504752,2018-11-06,2018,11,0,0,749,"['azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
Get Last value of timestamp in Azure Data Factory with Cosmos as source,True,1541532741,2018-11-06,2018,11,1,0,773,"['azure', 'azure-cosmosdb', 'azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
Run .EXE in using Azure ADF V2,True,1541600818,2018-11-07,2018,11,2,0,773,"['c#', 'azure', 'azure-sql-database', 'azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
Which Azure products are needed for a staging database?,True,1541612357,2018-11-07,2018,11,2,0,200,"['azure', 'azure-sql-database', 'etl', 'azure-data-factory', 'azure-batch']",201811,4,Azure Data Factory
How to load python libraries in Azure Data Factory Custom Activity?,True,1541639591,2018-11-08,2018,11,1,1,706,"['python', 'azure', 'azure-data-factory', 'azure-batch', 'custom-activity']",201811,4,Azure Data Factory
Azure Datafactory V2 - IfCondition activity cannot include another IfCondition activity,True,1541672245,2018-11-08,2018,11,2,3,4774,"['azure', 'azure-data-factory']",201811,4,Azure Data Factory
Unable to load data from tab delimited to a table using datafactory version 1,True,1541687054,2018-11-08,2018,11,1,2,73,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
multiple file processing using ADF,False,1541693133,2018-11-08,2018,11,0,1,115,"['azure', 'azure-data-factory', 'azure-data-lake', 'u-sql']",201811,4,Azure Data Factory
Authenticate to Azure Sql Database without Active Directory? I Don&#39;t have SQL admin credentials either,False,1541703559,2018-11-08,2018,11,1,0,101,"['azure', 'azure-sql-database', 'azure-active-directory', 'azure-data-factory']",201811,4,Azure Data Factory
Converting the value in specific date format into another specified format in u-sql script using u-sql operators and functions,False,1541938216,2018-11-11,2018,11,1,0,111,"['azure', 'azure-data-factory', 'u-sql']",201811,4,Azure Data Factory
Right way to access private data from Azure Data Factory,True,1542109787,2018-11-13,2018,11,1,0,118,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
Variables and Parameters in Azure Data Factory?,True,1542115436,2018-11-13,2018,11,2,12,13860,"['azure', 'azure-data-factory']",201811,4,Azure Data Factory
Creating a pipeline with a scheduled trigger with ADFV2,True,1542121045,2018-11-13,2018,11,1,0,667,"['azure', 'triggers', 'azure-pipelines', 'azure-data-factory']",201811,4,Azure Data Factory
Azure Databricks to Event Hub,True,1542170219,2018-11-14,2018,11,1,3,2985,"['azure', 'azure-data-factory', 'azure-data-lake', 'databricks']",201811,4,Azure Data Factory
Copying files in fileshare with Azure Data Factory configuration problem,True,1542198360,2018-11-14,2018,11,3,2,3080,"['azure', 'azure-storage', 'azure-data-factory']",201811,4,Azure Data Factory
Can Azure Data Factory v2 work without Integration Runtime if hosted in the same Resource Group?,True,1542202300,2018-11-14,2018,11,1,0,201,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
How to query a document property from CosmosDb dataset in Azure Data Factory,True,1542271691,2018-11-15,2018,11,2,2,743,"['azure', 'azure-cosmosdb', 'azure-data-factory']",201811,4,Azure Data Factory
Azure Data Factory - download Json Defitions,True,1542288945,2018-11-15,2018,11,2,0,859,"['azure-devops', 'azure-data-factory']",201811,4,Azure Data Factory
Azure Data Factory - download Json Defitions,True,1542288945,2018-11-15,2018,11,2,0,859,"['azure-devops', 'azure-data-factory']",201811,4,Azure Data Factory
Powershell to download ARM template for Azure data factory Pipeline,False,1542378261,2018-11-16,2018,11,1,1,893,"['azure', 'powershell', 'azure-data-factory', 'arm-template']",201811,4,Azure Data Factory
Azure - Data Factory - New Pipeline Created,False,1542381968,2018-11-16,2018,11,1,1,27,"['azure', 'pipeline', 'azure-data-factory', 'audit']",201811,4,Azure Data Factory
Copyind data from oracle to azure blob storage through azure data factory,True,1542528134,2018-11-18,2018,11,2,1,465,"['azure', 'dataset', 'azure-data-factory', 'azure-blob-storage', 'azure-data-factory-2']",201811,4,Azure Data Factory
Scheduled Trigger stopped working after schedule changes,False,1542607917,2018-11-19,2018,11,0,0,320,"['azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
Azure Data Factory V2 - Parsing JSON HTTP GET Dataset,False,1542679984,2018-11-20,2018,11,1,1,1753,"['json', 'azure', 'azure-data-factory']",201811,4,Azure Data Factory
How to Zip files on Storage with ADF,True,1542698020,2018-11-20,2018,11,1,0,1303,"['azure-storage', 'azure-data-factory']",201811,4,Azure Data Factory
ETL using Azure Data Factory v2,True,1542704643,2018-11-20,2018,11,2,1,347,"['azure', 'ssis', 'etl', 'azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
How to pause data factory tumbling window trigger if error occurs,False,1542725913,2018-11-20,2018,11,1,0,368,['azure-data-factory'],201811,4,Azure Data Factory
pipeline fails for stored Procedure called in Copy Activity - Azure data factory V2,True,1542801553,2018-11-21,2018,11,3,0,1551,"['azure', 'azure-data-factory']",201811,4,Azure Data Factory
Unable to export &#39;Microsoft.DataFactory/factories&#39; schema using powershell,True,1542818858,2018-11-21,2018,11,3,0,792,"['powershell', 'azure-data-factory', 'arm-template']",201811,4,Azure Data Factory
Unable to load DLL jvm.dll The specified module could not be found Azure Data Factory V2 error,True,1542866078,2018-11-22,2018,11,2,0,3915,"['azure', 'azure-blob-storage', 'azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
How to achieve dynamic columnmapping in azure data factory when Dynamics CRM is used as sink,False,1542871835,2018-11-22,2018,11,1,1,1684,"['azure', 'azure-data-factory', 'dynamics-365']",201811,4,Azure Data Factory
Azure Data Factory v2 - wrong year copying from parquet to SQL DB,True,1542896918,2018-11-22,2018,11,2,3,1415,"['azure', 'azure-sql-database', 'parquet', 'azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
U-SQL Join failing,True,1543319818,2018-11-27,2018,11,1,0,253,"['azure-data-factory', 'u-sql']",201811,4,Azure Data Factory
Copy output data from Custom Activity Powershell script,True,1543404747,2018-11-28,2018,11,1,0,545,"['azure', 'powershell', 'azure-data-factory']",201811,4,Azure Data Factory
using azure data factory to unzip multiple files from http site,True,1543424841,2018-11-28,2018,11,2,0,1719,"['azure', 'zip', 'unzip', 'azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
specify folder name during copy data task,True,1543529512,2018-11-29,2018,11,2,1,113,"['json', 'azure', 'azure-data-factory', 'azure-data-factory-2']",201811,4,Azure Data Factory
azure data factory update,False,1543772053,2018-12-02,2018,12,1,1,100,"['azure', 'azure-data-factory', 'azure-machine-learning-studio', 'ml-studio']",201812,4,Azure Data Factory
Unable to configure Azure Data Factory to get data from http endpoint,True,1543855325,2018-12-03,2018,12,2,1,642,"['azure', 'azure-data-factory']",201812,4,Azure Data Factory
formatting dynamic folder path within JSON,True,1543864677,2018-12-03,2018,12,1,0,47,"['json', 'azure', 'azure-data-factory']",201812,4,Azure Data Factory
Azure Data Factory Connection to Google Big Query Timeout Issues,False,1543876516,2018-12-03,2018,12,1,1,667,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
"Azure Data Factory CopyData Activity issue, error code 2200",True,1543921984,2018-12-04,2018,12,1,0,12861,"['azure', 'azure-pipelines', 'azure-data-factory']",201812,4,Azure Data Factory
extract GUID and other attributes from pipeline within ADF?,True,1543948399,2018-12-04,2018,12,2,0,187,"['azure', 'azure-sql-database', 'azure-data-factory']",201812,4,Azure Data Factory
How to rename a blob file using powershell,True,1543987135,2018-12-05,2018,12,1,2,2452,"['powershell', 'blob', 'azure-data-factory']",201812,4,Azure Data Factory
Make a generic/parametrize trigger in azure data factory,True,1544026512,2018-12-05,2018,12,1,0,64,"['azure', 'triggers', 'azure-data-factory', 'azure-data-factory-2', 'data-pipeline']",201812,4,Azure Data Factory
Use output data from Copy activity in subsequent activity,True,1544095926,2018-12-06,2018,12,1,0,473,"['azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
parallel loading of csv from blob storage into Azure SQL Database,True,1544108301,2018-12-06,2018,12,1,0,1260,"['azure', 'azure-sql-database', 'azure-storage', 'azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
ssis package continuted to execute in datafactory after termination,False,1544109182,2018-12-06,2018,12,0,0,24,"['sql-server', 'ssis', 'azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
How to get the Azure Data Factory parameters into the ARM template parameters file (ARMTemplateParametersForFactory.json) after publishing,True,1544129075,2018-12-06,2018,12,5,9,7563,"['azure', 'azure-devops', 'azure-pipelines', 'azure-data-factory', 'arm-template']",201812,4,Azure Data Factory
In Azure Data Factory read excel files,True,1544129858,2018-12-06,2018,12,6,6,16943,"['azure', 'azure-data-factory']",201812,4,Azure Data Factory
how to enforce static folder paths after deflate within ADFv2,False,1544137416,2018-12-06,2018,12,1,0,43,"['json', 'azure', 'azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
How do I load data to azure blob or Adls from Google search console?,False,1544188037,2018-12-07,2018,12,0,0,154,"['azure', 'apache-spark-sql', 'azure-data-factory', 'azure-data-factory-2', 'google-search-console']",201812,4,Azure Data Factory
Find out the user who deployed Azure Data Factory pipeline in ADF v1,True,1544424436,2018-12-10,2018,12,1,1,806,"['azure', 'powershell', 'azure-data-factory']",201812,4,Azure Data Factory
ADF - Pipeline with powershell script,True,1544518293,2018-12-11,2018,12,2,0,3242,"['azure', 'powershell', 'csv', 'azure-pipelines', 'azure-data-factory']",201812,4,Azure Data Factory
Data factory SAP BW,True,1544536084,2018-12-11,2018,12,2,1,264,"['azure', 'ssas', 'mdx', 'azure-data-factory', 'sap-bw']",201812,4,Azure Data Factory
ADF Copy Activity insert XML column to Azure SQL DB fails,True,1544539704,2018-12-11,2018,12,1,0,890,"['xml', 'azure', 'azure-sql-database', 'azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
Send file as attachment using REST API of DB2 in Azure data factory,True,1544588527,2018-12-12,2018,12,1,1,631,"['azure', 'ibm-cloud', 'azure-storage', 'azure-data-factory']",201812,4,Azure Data Factory
Azure Data Factory v2 Oracle on-premise to SQL Server (IaaS),False,1544623628,2018-12-12,2018,12,1,0,1199,"['azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
Azure Blob creation not firing Azure Data Factory event trigger,False,1544649874,2018-12-12,2018,12,1,2,955,"['azure', 'triggers', 'azure-blob-storage', 'azure-data-factory']",201812,4,Azure Data Factory
column mapping trouble within ADFv2,False,1544658673,2018-12-12,2018,12,3,0,1665,"['json', 'azure', 'azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
Retrieve blob file name in Copy Data activity,True,1544711267,2018-12-13,2018,12,2,1,1279,"['azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
Parse multiple json files in one activity,False,1544714681,2018-12-13,2018,12,1,0,469,"['azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
Backup Azure Data Factoryv2 configurations to JSON,True,1544783028,2018-12-14,2018,12,1,0,1593,"['azure', 'powershell', 'azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
issue with Data mapping from Big query and Azure data factory Pipeline,False,1544783352,2018-12-14,2018,12,0,0,85,"['azure', 'azure-data-factory']",201812,4,Azure Data Factory
Copy-activity from Blob Storage-Account to CosmosDb is very slow,True,1544800538,2018-12-14,2018,12,1,2,191,"['c#', 'azure', 'azure-blob-storage', 'azure-cosmosdb', 'azure-data-factory']",201812,4,Azure Data Factory
Azure Data Factory - AWS Oracle Database to Azure SQL Server,True,1545068450,2018-12-17,2018,12,1,0,502,"['azure', 'azure-data-factory']",201812,4,Azure Data Factory
Azure Data Factory v2 pipeline double quotes,False,1545111234,2018-12-18,2018,12,1,0,1958,"['azure', 'escaping', 'pipeline', 'azure-data-factory', 'double-quotes']",201812,4,Azure Data Factory
How to delete data from table cache using data factory?,False,1545237607,2018-12-19,2018,12,2,1,697,"['sql', 'sql-server', 'azure', 'azure-table-storage', 'azure-data-factory']",201812,4,Azure Data Factory
Handling Bearer Tokens in Azure Pipeline for HTTP Objects,True,1545255991,2018-12-19,2018,12,2,1,6024,"['azure', 'azure-data-factory']",201812,4,Azure Data Factory
ADFv2 trouble with column mapping (reposting),True,1545340940,2018-12-20,2018,12,1,4,7186,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
Use Azure Data Factory to move part of a database in sql azure,False,1545383460,2018-12-21,2018,12,0,0,97,"['azure-sql-database', 'azure-data-factory']",201812,4,Azure Data Factory
Are there release notes for ADFv2?,True,1545429674,2018-12-21,2018,12,2,0,476,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201812,4,Azure Data Factory
Data Lake -U SQL we need to create out Pramater( Outout File Name) with expression of UTC time Error Out,True,1545826528,2018-12-26,2018,12,1,1,233,"['azure-data-factory', 'azure-data-lake', 'u-sql']",201812,4,Azure Data Factory
SQL Server On Premise to Azure Data Warehouse: Copy Multiple tables,True,1546419601,2019-01-02,2019,1,1,-1,710,"['sql-server', 'azure', 'sql-server-2016', 'azure-data-factory', 'azure-sqldw']",201901,5,Azure Data Factory
Slow performance when copying from HTTP source to blob sink,False,1546431885,2019-01-02,2019,1,1,0,122,"['azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
Setting a Linked Service parameter at runtime in a Data Factory pipeline,True,1546870351,2019-01-07,2019,1,2,1,1012,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
identifying the proper syntax for using HTTP dataset in ADFv2,True,1546896760,2019-01-07,2019,1,1,0,41,"['postman', 'api-design', 'azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
Number of Nodes in Azure Batch Pool when running executable from Azure Data Factory,True,1546976590,2019-01-08,2019,1,1,0,79,"['azure-data-factory', 'azure-batch']",201901,5,Azure Data Factory
Connect Azure Data Factory to SAP BW,False,1546989691,2019-01-08,2019,1,2,0,864,"['azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
Trigger not running for Stored Procedure Activity in azure Data Factory v2,True,1547106845,2019-01-10,2019,1,2,1,684,['azure-data-factory'],201901,5,Azure Data Factory
Azure Data Factory Date Conversion,True,1547121987,2019-01-10,2019,1,2,0,8325,"['azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
How can I visually distinguish Activities in ForEach loops in DataFactory Templates?,True,1547130689,2019-01-10,2019,1,1,1,149,"['azure', 'azure-data-factory']",201901,5,Azure Data Factory
Azure Data Factory - &#39;variables&#39; is not a recognized function,True,1547131697,2019-01-10,2019,1,1,2,1850,"['azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
Its possible to remove files from data lake using data factory?,True,1547136399,2019-01-10,2019,1,2,1,152,"['azure-data-factory', 'azure-data-lake']",201901,5,Azure Data Factory
insert @trigger().startTime into sql table in Azure DataFactory,True,1547149025,2019-01-10,2019,1,1,0,830,"['azure-data-factory', 'azure-data-factory-2', 'azure-sqldw', 'azure-sql-data-warehouse']",201901,5,Azure Data Factory
ADFv2: creating data source with a dynamic authenticated URL,False,1547156807,2019-01-10,2019,1,1,0,440,"['azure', 'azure-sql-database', 'azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
Data Factory Data Copy from REST to Table Storage - PartitionKey null [object/array],False,1547375703,2019-01-13,2019,1,1,-1,163,"['json', 'azure', 'azure-table-storage', 'azure-data-factory']",201901,5,Azure Data Factory
Azure Data Factory - Clean Up Batch Task Files,True,1547394016,2019-01-13,2019,1,4,0,804,"['azure-data-factory', 'azure-batch']",201901,5,Azure Data Factory
how to setup copy activity for json in Azure Data Factory v2 schema not detected,False,1547461605,2019-01-14,2019,1,1,0,1689,['azure-data-factory'],201901,5,Azure Data Factory
Is possible to read an Azure Databricks table from Azure Data Factory?,True,1547483892,2019-01-14,2019,1,2,0,1170,"['azure', 'azure-data-factory', 'metabase', 'azure-databricks']",201901,5,Azure Data Factory
Azure Data Factory - Oracle Source Terrible Performance,True,1547491337,2019-01-14,2019,1,1,2,260,"['azure', 'oracle11g', 'azure-sql-database', 'azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
How to convert pipeline().parameters.windowStart to epoch in Azure Data Factory copy pipeline query,True,1547525751,2019-01-15,2019,1,2,2,522,"['azure-cosmosdb', 'azure-data-factory']",201901,5,Azure Data Factory
Copy nested objects from SQL Server to Azure CosmosDB using a Data Factory,True,1547563959,2019-01-15,2019,1,1,2,488,"['json', 'sql-server', 'azure-cosmosdb', 'azure-data-factory']",201901,5,Azure Data Factory
Azure Cosmos DB throttle during copying,True,1547682708,2019-01-16,2019,1,1,3,511,"['azure', 'azure-cosmosdb', 'azure-data-factory']",201901,5,Azure Data Factory
How to receive/access headers of the POST request and &#39;User Properties&#39; from Data Factory task in Azure Function app,True,1547758731,2019-01-17,2019,1,1,1,572,"['azure', 'azure-functions', 'azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
The Format of Body for a POST request in Web Activity in Azure Data Factory,True,1547822383,2019-01-18,2019,1,1,1,3065,"['azure', 'azure-data-factory']",201901,5,Azure Data Factory
WaitActivity in Azure data factory how we pass paramater value from Filter Activity,False,1548055477,2019-01-21,2019,1,0,0,71,['azure-data-factory'],201901,5,Azure Data Factory
can we pass pipeline variable inside the for each loop or other iterative activities,True,1548065503,2019-01-21,2019,1,2,1,1110,"['azure', 'azure-data-factory']",201901,5,Azure Data Factory
Does azure data factory support real time copy activity?,True,1548144947,2019-01-22,2019,1,3,0,1509,"['azure', 'android-activity', 'copy', 'real-time', 'azure-data-factory']",201901,5,Azure Data Factory
parsing html table content using azure data factory,False,1548169274,2019-01-22,2019,1,1,0,842,"['azure', 'azure-storage', 'azure-functions', 'azure-data-factory']",201901,5,Azure Data Factory
How to get alert for multiple pipelines success instead of 1 activity inside a pipeline in Azure Data Factory,False,1548170165,2019-01-22,2019,1,1,1,153,"['azure', 'azure-devops', 'azure-data-factory', 'sql-azure-alerts']",201901,5,Azure Data Factory
Dynamically Assign Source column in import schema &quot;expression&quot; in Azure Data Factory using Lookup activity,True,1548409734,2019-01-25,2019,1,1,1,1676,"['azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
Azure ADF @replace expression how to escape the \ character,True,1548524829,2019-01-26,2019,1,1,1,9368,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
How to include blob metadata in copy data mapping,False,1548539907,2019-01-26,2019,1,1,2,770,"['azure', 'azure-data-factory']",201901,5,Azure Data Factory
Azure Data Factory passing a parameter into a function (string replace),True,1548677437,2019-01-28,2019,1,1,0,885,"['azure', 'azure-data-factory', 'azure-data-lake', 'azure-data-factory-2']",201901,5,Azure Data Factory
How to pass sharepoint credentials in my code?,False,1548696319,2019-01-28,2019,1,0,0,68,"['c#', 'azure', 'sharepoint', 'ssis', 'azure-data-factory']",201901,5,Azure Data Factory
Azure IR Copy from Onprem directly to Azure SQL,False,1548853241,2019-01-30,2019,1,2,0,202,"['azure', 'azure-data-factory']",201901,5,Azure Data Factory
Error calling the azure function endpoint from azure data factory,True,1548853870,2019-01-30,2019,1,2,1,4920,"['azure', 'azure-functions', 'azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
How do I use ADF copy activity with multiple rows in source?,True,1548858473,2019-01-30,2019,1,2,0,1667,"['azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
How to import an existing data factory ARM template?,True,1548865617,2019-01-30,2019,1,3,2,7719,"['azure', 'azure-data-factory', 'arm-template']",201901,5,Azure Data Factory
Data Copy From REST API Working Very Slow-ADF,False,1548928915,2019-01-31,2019,1,1,0,165,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
Add Dynamic Content - Azure Data Factory ADF,True,1548964942,2019-01-31,2019,1,4,1,10792,"['azure', 'expression', 'azure-data-factory', 'azure-data-factory-2']",201901,5,Azure Data Factory
How to use pre-copy script in Azure Data Factory to remove null/special character rows?,True,1548968633,2019-01-31,2019,1,2,1,4310,"['sql-server', 'azure', 'azure-sql-database', 'azure-data-factory', 'azure-data-lake']",201901,5,Azure Data Factory
Is creating linked service in data factory has been changed? There are not two options of connection string and keyvault anymore,True,1549065714,2019-02-02,2019,2,2,-1,364,"['azure', 'azure-data-factory', 'azure-data-factory-2']",201902,5,Azure Data Factory
Converting d MMMM yyyy h:mm:ss + CET OR CEST in Azure Data Factory,True,1549364835,2019-02-05,2019,2,1,1,369,"['c#', 'azure', 'azure-data-factory', 'azure-data-factory-2']",201902,5,Azure Data Factory
copying 14gb file from ftp to azure data lake store using ADF,False,1549389550,2019-02-05,2019,2,1,-1,158,"['azure', 'ftp', 'azure-data-factory']",201902,5,Azure Data Factory
Do you have to use Azure Data Factory or can you just Databricks as your ETL tool from your multiple sources?,True,1549581091,2019-02-07,2019,2,2,0,159,"['azure', 'azure-data-factory']",201902,5,Azure Data Factory
Move Data from SQL Server VM to SQL Server VM on a daily basis,True,1549595043,2019-02-08,2019,2,1,0,64,"['sql-server', 'azure', 'ssis', 'azure-data-factory']",201902,5,Azure Data Factory
Azure Data Factory REST API to Service Now - Pagination Issue,True,1549618391,2019-02-08,2019,2,2,1,2177,"['pagination', 'azure-data-factory', 'servicenow-rest-api']",201902,5,Azure Data Factory
Data ingestion from Rest API using Azure,False,1549635127,2019-02-08,2019,2,1,2,1082,"['azure', 'azure-sql-database', 'azure-functions', 'azure-data-factory', 'azure-data-factory-2']",201902,5,Azure Data Factory
Delete File from ADL after processing via ADF,False,1549662012,2019-02-08,2019,2,1,0,212,['azure-data-factory'],201902,5,Azure Data Factory
