title,is_answered,creation_timestamp,creation_date,year,month,answer_count,score,view_count,tags,year_month,comparative_year,Technology
Azure Synapse: Merge command with the identity column in target table is not working,True,1603835924,2020-10-27,2020,10,1,0,365,"['azure', 'azure-synapse']",202010,2,Azure Synapse
Azure Synapse SQL on-demand pagination (OFFSET/FETCH),False,1603894274,2020-10-28,2020,10,2,1,425,"['sql', 'azure', 'azure-synapse', 'azure-data-lake-gen2']",202010,2,Azure Synapse
Azure data factory copy activity custom schema name for auto created tables,True,1603966192,2020-10-29,2020,10,1,0,218,"['azure-data-factory', 'azure-synapse']",202010,2,Azure Synapse
Azure Synapse insert result of exec into a table,True,1604059554,2020-10-30,2020,10,1,0,319,"['exec', 'azure-synapse']",202010,2,Azure Synapse
How to Synapse Pool/DW in Terraform without entire synapse workspace,False,1604077587,2020-10-30,2020,10,1,0,423,"['terraform', 'terraform-provider-azure', 'azure-synapse']",202010,2,Azure Synapse
Get Nested Output Dynamically in Azure Data Factory,False,1604085631,2020-10-30,2020,10,0,0,217,"['azure', 'azure-data-factory', 'azure-synapse']",202010,2,Azure Synapse
How to Insert Data into table with select query in Databricks using spark temp table,False,1604185269,2020-10-31,2020,10,2,0,2021,"['sql-server', 'apache-spark', 'create-table', 'azure-databricks', 'azure-synapse']",202010,2,Azure Synapse
How to excecute the conditions stored in column of table in sql,False,1604315250,2020-11-02,2020,11,0,0,59,"['sql', 'sql-server', 'azure-synapse']",202011,2,Azure Synapse
Enable users to &quot;hotfix&quot; source data while waiting for upstream source data to change,True,1604361686,2020-11-03,2020,11,1,0,119,"['sql-server', 'data-warehouse', 'data-management', 'azure-synapse', 'dbt']",202011,2,Azure Synapse
Error in SSMS when running query from SQL On-Demand endpoint,True,1604373625,2020-11-03,2020,11,2,0,254,"['sql', 'sql-server', 'ssms', 'azure-blob-storage', 'azure-synapse']",202011,2,Azure Synapse
Azure Synapse: Can&#39;t drop column due to it has dependent statistics,True,1604412161,2020-11-03,2020,11,1,0,371,"['statistics', 'azure-synapse']",202011,2,Azure Synapse
I can&#39;t create-load data from spark dataframe in databricks to Azure Synapse (DWH),True,1604447791,2020-11-03,2020,11,1,0,343,"['azure', 'apache-spark', 'apache-spark-sql', 'azure-databricks', 'azure-synapse']",202011,2,Azure Synapse
STRING_SPLIT in Azure Synapse Analytics,True,1604536089,2020-11-05,2020,11,1,0,888,"['azure-sqldw', 'azure-synapse', 'azure-sql-data-warehouse']",202011,2,Azure Synapse
"Azure Synapse: turn an n-length, delimited list column into n distinct columns",True,1604551123,2020-11-05,2020,11,1,1,129,"['azure-sqldw', 'azure-synapse', 'azure-sql-data-warehouse']",202011,2,Azure Synapse
Azure Polybase External Table on Blob storage file not found,False,1604591532,2020-11-05,2020,11,0,0,315,"['azure', 'azure-blob-storage', 'azure-synapse', 'polybase']",202011,2,Azure Synapse
Loading huge number of small csv files into Azure Synapse using Polybase,False,1604632251,2020-11-06,2020,11,0,2,181,"['azure', 'azure-data-lake', 'azure-synapse', 'polybase']",202011,2,Azure Synapse
&quot;Validate Schema&quot; In Source and Sink,False,1604660048,2020-11-06,2020,11,1,0,203,"['azure-data-factory-2', 'azure-synapse', 'azure-data-flow']",202011,2,Azure Synapse
Partitioning Data in SQL On-Demand with Blob Storage as Data Source,True,1604895015,2020-11-09,2020,11,2,0,165,"['sql', 'sql-server', 'amazon-redshift', 'azure-synapse', 'amazon-redshift-spectrum']",202011,2,Azure Synapse
How to solve excessive ADF/Databricks parquet Azure blob write costs in Data Lake Gen2,True,1604943957,2020-11-09,2020,11,2,0,323,"['databricks', 'azure-data-factory-2', 'azure-databricks', 'azure-synapse', 'azure-data-lake-gen2']",202011,2,Azure Synapse
How can you use Private links for Synapse workspace SQL On-Demand?,True,1604996628,2020-11-10,2020,11,1,1,643,"['azure', 'azure-synapse', 'azure-private-link']",202011,2,Azure Synapse
Getting a error when trying to alter column as not null in Auzre datawarehouse,True,1605080714,2020-11-11,2020,11,1,0,33,"['tsql', 'azure-synapse']",202011,2,Azure Synapse
Add range values to include exiting table partition in Azure synapse Analytics,True,1605278940,2020-11-13,2020,11,1,0,313,['azure-synapse'],202011,2,Azure Synapse
Data Factory Won&#39;t Load Large Column,True,1605287260,2020-11-13,2020,11,1,0,257,"['azure', 'azure-data-factory', 'azure-synapse']",202011,2,Azure Synapse
Improve import speed of azure analysis services model,False,1605293763,2020-11-13,2020,11,0,0,73,"['azure-analysis-services', 'azure-synapse', 'azure-sql-data-warehouse']",202011,2,Azure Synapse
Why Azure Analysis Services is processing tables sequentially instead of in parallel?,True,1605366813,2020-11-14,2020,11,2,0,205,"['ssas', 'azure-analysis-services', 'azure-synapse']",202011,2,Azure Synapse
Azure Synapse with SSIS package,True,1605596417,2020-11-17,2020,11,1,0,399,"['azure', 'ssis', 'azure-sql-database', 'azure-synapse']",202011,2,Azure Synapse
Partitioning Data on BULK INSERT command,False,1605677834,2020-11-18,2020,11,1,0,67,"['sql', 'sql-server', 'azure-synapse']",202011,2,Azure Synapse
Not able to create table in Azure Synapse Analytics,True,1605713653,2020-11-18,2020,11,1,3,2729,"['azure', 'azure-synapse']",202011,2,Azure Synapse
Azure Synapse Analytics | Login failed for user &#39;&lt;token-identified principal&gt;&#39;,True,1605789693,2020-11-19,2020,11,2,3,3410,"['entity-framework-core', 'azure', 'azure-synapse']",202011,2,Azure Synapse
How do you update popups in Azure map from a Microsoft Synapse database,False,1605833877,2020-11-20,2020,11,1,0,87,"['azure', 'azure-synapse', 'azure-maps']",202011,2,Azure Synapse
Optimizing Azure Analysis Services processing on Synapse Analytics,False,1605894936,2020-11-20,2020,11,0,0,181,"['azure', 'azure-analysis-services', 'azure-synapse']",202011,2,Azure Synapse
Error importing Azure Synapse database into Visual Studio,False,1605981471,2020-11-21,2020,11,1,0,300,"['git', 'visual-studio', 'azure', 'azure-synapse']",202011,2,Azure Synapse
Spark pool taking time to start in azure synapse Analytics,False,1606274839,2020-11-25,2020,11,1,0,819,"['python', 'azure', 'apache-spark', 'pyspark', 'azure-synapse']",202011,2,Azure Synapse
Azure Data Factory appending large number of files having different schema from csv files,False,1606367985,2020-11-26,2020,11,1,2,352,"['azure', 'azure-sql-database', 'azure-data-factory', 'azure-databricks', 'azure-synapse']",202011,2,Azure Synapse
How to schedule procedure in Azure Synapse,True,1606397333,2020-11-26,2020,11,2,0,1513,['azure-synapse'],202011,2,Azure Synapse
login failed for user &#39; token-identified principal &#39; - Azure synapse,False,1606411061,2020-11-26,2020,11,1,0,406,['azure-synapse'],202011,2,Azure Synapse
Azure Synapse vs Delta Lake,False,1606734486,2020-11-30,2020,11,0,0,141,"['databricks', 'delta-lake', 'azure-synapse']",202011,2,Azure Synapse
How to trigger Synapse Analytics Workspace pipeline using C# or any other language?,True,1606735375,2020-11-30,2020,11,2,0,957,"['azure', 'azure-data-factory', 'azure-synapse', 'azure-data-factory-pipeline']",202011,2,Azure Synapse
"Azure Synapse, Azure Analysis Serivces and Power BI",True,1606801069,2020-12-01,2020,12,1,0,65,"['azure', 'powerbi', 'azure-synapse']",202012,2,Azure Synapse
Databricks: Merge dataframe into Azure synapse table,False,1606816048,2020-12-01,2020,12,1,1,406,"['databricks', 'azure-synapse']",202012,2,Azure Synapse
copy azure blob files to azure synapse using ADF,False,1606826791,2020-12-01,2020,12,1,0,169,"['azure', 'azure-blob-storage', 'azure-data-factory', 'azure-synapse']",202012,2,Azure Synapse
Is it possible to filter on a dynamic date range with an Azure Synapse Serverless SQL Pool?,True,1606850028,2020-12-01,2020,12,1,0,458,"['sql', 'sql-server', 'azure', 'azure-synapse']",202012,2,Azure Synapse
Azure Synapse Polybase/External tables - return only latest file,False,1606866584,2020-12-01,2020,12,1,1,475,"['azure', 'external-tables', 'azure-synapse', 'azure-sql-data-warehouse', 'polybase']",202012,2,Azure Synapse
Trying to open parquet in Synapse - cannot be opened because it does not exist or it is used by another process,True,1606912026,2020-12-02,2020,12,1,1,1433,"['azure', 'azure-synapse', 'azure-data-lake-gen2']",202012,2,Azure Synapse
OPENROWSET() for Synapse dedicated pools?,True,1606941939,2020-12-02,2020,12,1,3,542,"['azure-synapse', 'azure-sql-data-warehouse']",202012,2,Azure Synapse
How do I import one workspace into another in Synapse Analytics Workspace,False,1607178701,2020-12-05,2020,12,1,0,640,['azure-synapse'],202012,2,Azure Synapse
Azure Data Explorer vs Azure Synapse Analytics (a.k.a SQL DW),True,1607351084,2020-12-07,2020,12,1,2,2120,"['azure-data-explorer', 'azure-synapse']",202012,2,Azure Synapse
Azure synapse Merger syntax error for Merge into TSQL,True,1607410895,2020-12-08,2020,12,1,3,1855,['azure-synapse'],202012,2,Azure Synapse
Tasks - Generate Scripts in Azure Synapse Serverless SQL,True,1607535265,2020-12-09,2020,12,2,4,756,"['azure', 'serverless', 'external-tables', 'azure-synapse']",202012,2,Azure Synapse
Is it possible to access data within a table in a dedicated SQL pool in Azure Synapse using REST API endpoints?,False,1607700382,2020-12-11,2020,12,1,0,276,"['azure', 'rest', 'azure-synapse']",202012,2,Azure Synapse
What is the use of ROLES in Azure Syanpse if I cannot add any USER to it?,True,1607945055,2020-12-14,2020,12,1,1,1276,"['sql', 'azure', 'azure-synapse']",202012,2,Azure Synapse
Best options to pull data from SaaS API to Synapse,True,1608015728,2020-12-15,2020,12,1,0,78,"['azure-data-factory-2', 'azure-synapse']",202012,2,Azure Synapse
How can we parameterise Azure Synapse Spark Jobs?,True,1608031604,2020-12-15,2020,12,2,1,394,['azure-synapse'],202012,2,Azure Synapse
Azure Synapse pipeline - get array from CSV column with dash in column name,True,1608059179,2020-12-15,2020,12,1,0,127,"['csv', 'pipeline', 'azure-data-factory', 'azure-data-lake', 'azure-synapse']",202012,2,Azure Synapse
Azure Synapse Studio error: External table &#39;dbo&#39; is not accessible because location does not exist or it is used by another process,False,1608127931,2020-12-16,2020,12,0,0,979,"['configuration', 'azure-synapse']",202012,2,Azure Synapse
Azure Synapse: How to use Spark job reference files?,False,1608143800,2020-12-16,2020,12,0,0,230,['azure-synapse'],202012,2,Azure Synapse
How to get the Fact column (screenshot) populate for all child records including parent based on parent column value,True,1608147077,2020-12-16,2020,12,1,0,39,"['sql', 'sql-server', 'azure-synapse']",202012,2,Azure Synapse
Translating SQL Server Cursor to Azure Synapse,True,1608159923,2020-12-16,2020,12,3,1,606,"['sql-server', 'azure-synapse']",202012,2,Azure Synapse
How stop the login id from adding and removing other users and logins from the database?,False,1608184070,2020-12-17,2020,12,1,0,56,"['sql', 'azure', 'azure-synapse']",202012,2,Azure Synapse
OLE DB or ODBC error in Microsoft PowerBI while importing data from Azure Synapse,True,1608186902,2020-12-17,2020,12,1,0,174,"['powerbi', 'odbc', 'ole', 'azure-synapse']",202012,2,Azure Synapse
Very Slow Updates on tables,True,1608195543,2020-12-17,2020,12,2,0,448,"['azure-synapse', 'azure-sql-data-warehouse']",202012,2,Azure Synapse
Drop Database Error For Azure Synapse Database,False,1608497041,2020-12-20,2020,12,2,1,791,['azure-synapse'],202012,2,Azure Synapse
Row level Security (RLS) in Azure Synapse vs Power BI,True,1608593643,2020-12-21,2020,12,2,0,882,"['database', 'powerbi', 'azure-synapse', 'row-level-security', 'rls']",202012,2,Azure Synapse
How to connect C# unittest with Azure Synapse SSDT,False,1608656455,2020-12-22,2020,12,1,0,129,"['c#', 'visual-studio', 'azure', 'sql-server-data-tools', 'azure-synapse']",202012,2,Azure Synapse
How to specify CosmosDb Synapse Link types when parquet type is incorrect?,False,1608697765,2020-12-23,2020,12,1,0,210,"['azure-cosmosdb', 'azure-synapse']",202012,2,Azure Synapse
External Database Scoped Credential via SAS,True,1608792156,2020-12-24,2020,12,1,0,285,['azure-synapse'],202012,2,Azure Synapse
Relationships in Azure synapse (DWH),True,1609138845,2020-12-28,2020,12,1,2,361,"['azure', 'azure-synapse', 'azure-sql-data-warehouse', 'parallel-data-warehouse']",202012,2,Azure Synapse
"ADF Expression Builder, upper case all string fields",False,1609260786,2020-12-29,2020,12,1,0,608,"['azure', 'azure-data-factory', 'azure-data-factory-2', 'azure-synapse']",202012,2,Azure Synapse
SQL Data warehouse DDL parser - How to parse DW specific constructs,False,1609360933,2020-12-30,2020,12,1,3,138,"['sql', 'sql-server', 'ssms', 'ddl', 'azure-synapse']",202012,2,Azure Synapse
Access Azure Storage account via Synapse through Managed Identity,False,1609414158,2020-12-31,2020,12,1,0,641,['azure-synapse'],202012,2,Azure Synapse
Realtime replication of data from Azure SQL database to Synapse,True,1609764519,2021-01-04,2021,1,2,2,651,"['azure', 'azure-sql-database', 'analytics', 'azure-synapse']",202101,3,Azure Synapse
I need to know if there is a DMV similar to this one &#39;sys.dm_pdw_request_steps&#39; in Azure SQL DB,True,1609767483,2021-01-04,2021,1,1,0,122,"['sql', 'sql-server', 'azure-sql-database', 'azure-synapse']",202101,3,Azure Synapse
Not able to prevent certain users from dropping the table,False,1609853881,2021-01-05,2021,1,1,0,54,"['sql', 'azure', 'ddl', 'azure-synapse']",202101,3,Azure Synapse
Azure Synapse Serverless. HashBytes: The query references an object that is not supported in distributed processing mode,True,1609854592,2021-01-05,2021,1,2,1,1142,['azure-synapse'],202101,3,Azure Synapse
PostgreSQL: How to store and fetch historical SQL data from Azure Data Lakes (ADLS),True,1609915157,2021-01-06,2021,1,1,0,237,"['django', 'postgresql', 'azure', 'azure-data-lake', 'azure-synapse']",202101,3,Azure Synapse
How make user or role specific triggers in AZURE DW or Azure synapse?,True,1609915479,2021-01-06,2021,1,1,2,225,"['sql', 'azure', 'azure-sqldw', 'azure-synapse']",202101,3,Azure Synapse
Azure Synapse analytics connectivity with Tableau,True,1609932322,2021-01-06,2021,1,1,0,254,"['tableau-api', 'connectivity', 'azure-synapse']",202101,3,Azure Synapse
Azure Synapse - Unable to create External table Error 401 Unauthorized,False,1610006654,2021-01-07,2021,1,1,0,261,"['azure-sql-database', 'external-tables', 'azure-synapse', 'role-based-access-control', 'azure-service-principal']",202101,3,Azure Synapse
Azure Synapse Serverless - SQL query to return rows in directory for each file,True,1610040681,2021-01-07,2021,1,1,1,237,"['azure-data-lake', 'azure-synapse']",202101,3,Azure Synapse
Is Azure Synapse Analyitcs supporting R Language?,True,1610043933,2021-01-07,2021,1,1,0,297,['azure-synapse'],202101,3,Azure Synapse
Unable to connect Azure purview from Azure Synapse,True,1610083764,2021-01-08,2021,1,2,1,178,"['azure-synapse', 'azure-purview']",202101,3,Azure Synapse
Grant Read access to Azure Active Directory Group in SQL DW (Synapse),True,1610091882,2021-01-08,2021,1,1,1,1246,"['azure-active-directory', 'ssms', 'active-directory-group', 'azure-synapse']",202101,3,Azure Synapse
Connection to Azure SQL via Active Directory-Integrated,False,1610345229,2021-01-11,2021,1,1,0,116,"['azure-sql-database', 'azure-synapse']",202101,3,Azure Synapse
How to give Schema Level permission in Azure Data Warehouse (Synapse)?,True,1610350153,2021-01-11,2021,1,1,2,1613,"['sql-server', 'azure', 'azure-active-directory', 'database-schema', 'azure-synapse']",202101,3,Azure Synapse
Single Query in Medium RC Causing CPU to 100% in Azure Dedicated SQL Pool,True,1610450970,2021-01-12,2021,1,1,0,42,['azure-synapse'],202101,3,Azure Synapse
How to load API data into Azure Synapse?,True,1610607604,2021-01-14,2021,1,1,2,432,"['azure', 'api', 'etl', 'azure-synapse']",202101,3,Azure Synapse
How two times copy (staging copy + normal copy) in Azure synapse is more optimized then normal copy,False,1610636619,2021-01-14,2021,1,1,0,53,"['azure', 'azure-synapse', 'polybase']",202101,3,Azure Synapse
azure synapse partition table - no performance improvement,False,1610989564,2021-01-18,2021,1,1,0,224,"['sql', 'azure-synapse', 'azure-sql-data-warehouse']",202101,3,Azure Synapse
Customizing nodes of an Azure Synapse Workspace Spark Cluster,True,1610997561,2021-01-18,2021,1,1,0,53,"['azure', 'apache-spark', 'databricks', 'azure-synapse']",202101,3,Azure Synapse
Azure Datawarehouse Materialized view causing an issue in Database project Visual Studio 2019,False,1611057112,2021-01-19,2021,1,0,0,87,"['azure', 'azure-sqldw', 'azure-synapse']",202101,3,Azure Synapse
Running query using serverless sql pool (built-in) on CSV file in Azure Data Lake Storage Gen2 failed,True,1611163229,2021-01-20,2021,1,2,0,228,"['azure', 'csv', 'azure-synapse']",202101,3,Azure Synapse
Azure Synapse AI using dedicated SQL server VM,True,1611239751,2021-01-21,2021,1,1,0,32,['azure-synapse'],202101,3,Azure Synapse
Syntax error when using input parameter to create procedure,True,1611254872,2021-01-21,2021,1,1,0,171,"['sql', 'tsql', 'azure-synapse']",202101,3,Azure Synapse
Can a Mapping Data Flow use a parameterized Parquet dataset?,True,1611265784,2021-01-21,2021,1,1,0,95,"['azure-data-factory', 'parquet', 'azure-synapse', 'azure-data-lake-gen2', 'azure-data-flow']",202101,3,Azure Synapse
Power BI dictionary size for string columns all over 1mb despite small data,True,1611665108,2021-01-26,2021,1,1,0,128,"['sql-server', 'powerbi', 'powerquery', 'azure-synapse', 'azure-data-lake-gen2']",202101,3,Azure Synapse
Is there a way to connect azure synapse studio to bitbucket repo?,True,1611729076,2021-01-27,2021,1,1,0,195,"['git', 'azure', 'bitbucket', 'azure-synapse']",202101,3,Azure Synapse
Loading Tensorflow frozen graph from Data Lake storage in Azure Synapse notebook,False,1611764022,2021-01-27,2021,1,0,0,33,"['python', 'tensorflow2.0', 'azure-synapse']",202101,3,Azure Synapse
Correct Malformed CSV and pull corrected data back into a dataframe,True,1611798236,2021-01-28,2021,1,1,0,34,"['dataframe', 'apache-spark', 'azure-synapse']",202101,3,Azure Synapse
"Where is the documentation of ARM / Terraform for Azure Synapse Pipeline, Spark Job Definition etc",False,1611845331,2021-01-28,2021,1,2,0,265,"['azure', 'terraform', 'azure-synapse']",202101,3,Azure Synapse
How to monitor older query history and query plan in Azure Synapse Dedicated pool,False,1611854324,2021-01-28,2021,1,1,0,423,"['sql-server', 'azure-synapse']",202101,3,Azure Synapse
How to incrementally refresh Azure Analysis Services having synapse pool as source. Does &quot;Default&quot; processing option supports incremental refresh,False,1611858342,2021-01-28,2021,1,1,0,231,"['azure-analysis-services', 'azure-synapse']",202101,3,Azure Synapse
Group identifiers/values that are related with each other between multiple columns,False,1611938848,2021-01-29,2021,1,1,0,119,"['sql', 'sql-server', 'recursive-query', 'azure-synapse']",202101,3,Azure Synapse
Cannot Configure Git Repo (Azure Synapse to DevOps),False,1612034405,2021-01-30,2021,1,1,0,164,"['git', 'azure', 'azure-synapse']",202101,3,Azure Synapse
Azure Synapse Analytics Pipeline - Which IP range?,False,1612188804,2021-02-01,2021,2,1,0,463,['azure-synapse'],202102,3,Azure Synapse
Cannot ADF polybase file from Azure Storage to Synapse Pool (SQL datawarehouse),True,1612225657,2021-02-02,2021,2,1,1,190,"['azure-data-factory', 'azure-synapse', 'polybase']",202102,3,Azure Synapse
Get immediate file name copied using Azure data factory,True,1612258160,2021-02-02,2021,2,2,1,142,"['azure', 'azure-data-factory', 'azure-data-factory-2', 'azure-synapse']",202102,3,Azure Synapse
Using Azure Synapse with Java,False,1612333387,2021-02-03,2021,2,1,0,218,"['java', 'azure', 'azure-synapse']",202102,3,Azure Synapse
Slow performance of Power BI report connected to Azure Dedicated SQL pool via Direct Query,True,1612446361,2021-02-04,2021,2,1,1,519,"['sql-server', 'azure', 'powerbi', 'azure-sql-database', 'azure-synapse']",202102,3,Azure Synapse
Synapse Analytics vs SQL Server 2019 Big Data Cluster,True,1612507240,2021-02-05,2021,2,2,1,569,"['sql-server-2019', 'azure-synapse']",202102,3,Azure Synapse
How do I create a unique clustered index in Azure Synapse Analytics?,True,1612523494,2021-02-05,2021,2,2,-1,458,['azure-synapse'],202102,3,Azure Synapse
How can I implement in the Micorsoft Azure / Microsoft Synapse serverless SQL Pool service the Row Level Security feature on external tables?,True,1612531894,2021-02-05,2021,2,2,1,192,"['azure', 'azure-synapse', 'row-level-security', 'serverless-architecture']",202102,3,Azure Synapse
Do you need a gateway configured when using Azure Synapse Analytics,False,1612779623,2021-02-08,2021,2,2,0,731,"['powerbi', 'powerbi-datasource', 'azure-synapse']",202102,3,Azure Synapse
How do you import a custom python library onto an apache spark pool with Azure Synapse Analytics?,True,1612815866,2021-02-08,2021,2,2,2,656,"['python-wheel', 'azure-synapse']",202102,3,Azure Synapse
"In Azure Synapse, is it true that creating a temporary table is discouraged?",True,1612844604,2021-02-09,2021,2,1,1,267,"['azure', 'azure-synapse']",202102,3,Azure Synapse
Copy activity auto-creates nvarchar(max) columns,True,1612974628,2021-02-10,2021,2,1,0,239,"['azure-data-factory', 'azure-synapse', 'copy-activity', 'autocreate']",202102,3,Azure Synapse
Can Azure SQL data warehouse (Synapse Analytics) be installed in on-premise?,True,1612978444,2021-02-10,2021,2,2,0,467,"['azure-synapse', 'azure-sql-data-warehouse']",202102,3,Azure Synapse
"What is the use of Identify (1,1) in synapse sql pool?",False,1613213628,2021-02-13,2021,2,1,0,281,['azure-synapse'],202102,3,Azure Synapse
Dynamic name of Spark notebook in Notebook activity,False,1613232945,2021-02-13,2021,2,1,0,159,"['azure-data-factory', 'azure-data-factory-2', 'azure-synapse']",202102,3,Azure Synapse
i want max of multiple columns,True,1613402871,2021-02-15,2021,2,2,1,145,"['sql', 'sql-server', 'azure-synapse']",202102,3,Azure Synapse
Azure Synapse Analytics Spark pool vnet integration solution,False,1613428080,2021-02-15,2021,2,0,2,150,['azure-synapse'],202102,3,Azure Synapse
AD Passthrough authentication failing on Synapse Analytics Serverless Pool,True,1613481014,2021-02-16,2021,2,1,0,274,"['serverless', 'azure-synapse']",202102,3,Azure Synapse
Azure Event Hub maven package installation on Synapse,True,1613493115,2021-02-16,2021,2,1,0,191,"['apache-spark', 'pyspark', 'azure-eventhub', 'azure-synapse']",202102,3,Azure Synapse
Unable to capture insert/update/delete in log Analytics (using synapse dedicated SQL POOL audit data),False,1613536496,2021-02-17,2021,2,1,0,49,['azure-synapse'],202102,3,Azure Synapse
Python DDL Parser Utility :Teradata to Azure Synapse,False,1613565254,2021-02-17,2021,2,0,0,35,"['teradata', 'ddl', 'azure-synapse']",202102,3,Azure Synapse
Access Control question on ADLS for Azure Synapse Analytics Serverless Pool to connect and query,True,1613649707,2021-02-18,2021,2,2,0,357,"['serverless', 'azure-data-lake', 'azure-synapse']",202102,3,Azure Synapse
Migrate table from Azure Databricks to Data Warehouse (Azure Synapse),False,1613660740,2021-02-18,2021,2,0,0,227,"['scala', 'azure', 'apache-spark', 'databricks', 'azure-synapse']",202102,3,Azure Synapse
Azure SQL DWH - Problem with CTE and random sample,False,1613662190,2021-02-18,2021,2,1,0,106,"['sql', 'azure', 'common-table-expression', 'azure-synapse']",202102,3,Azure Synapse
In workload management timeout operation is not working for select query,False,1613663103,2021-02-18,2021,2,0,0,41,['azure-synapse'],202102,3,Azure Synapse
Problem on saving Spark dataframe into Azure Synapse due to PySpark timestamp,False,1613704811,2021-02-19,2021,2,1,0,234,"['apache-spark', 'pyspark', 'databricks', 'azure-synapse']",202102,3,Azure Synapse
Unable to start scan on Azure Purview for Azure Synapse Analytics Serverless Pool,True,1613739885,2021-02-19,2021,2,3,0,522,"['serverless', 'azure-synapse', 'azure-purview']",202102,3,Azure Synapse
Unable to get the user-id/identity details from Log Analytics workspace captured from Serverless Pool SQLs,False,1613909119,2021-02-21,2021,2,1,0,105,"['azure-log-analytics', 'usage-statistics', 'azure-synapse', 'serverless-architecture']",202102,3,Azure Synapse
A transport-level error has occurred - The specified network name is no longer available. ( Azure Synapes ),False,1614017682,2021-02-22,2021,2,1,2,548,"['azure', 'azure-synapse']",202102,3,Azure Synapse
I&#39;m trying to create a linked service(rest) within azure synapse but I dont have authorization,True,1614154412,2021-02-24,2021,2,1,0,168,"['azure', 'azure-synapse', 'azure-rest-api']",202102,3,Azure Synapse
Azure Data Factory Linked service to Synapse Serverless Pool through Service Principal,False,1614218230,2021-02-25,2021,2,1,1,759,"['azure', 'azure-data-factory-2', 'azure-synapse']",202102,3,Azure Synapse
How to create linked service from azure analysis service to azure synapse SQL pool,False,1614254002,2021-02-25,2021,2,1,0,157,['azure-synapse'],202102,3,Azure Synapse
Cannot run notebooks in azure synapse when analyze with Spark,False,1614275168,2021-02-25,2021,2,0,0,84,"['azure', 'apache-spark', 'azure-synapse']",202102,3,Azure Synapse
Using Delta Tables in Azure Synapse Dedicated/Serverless SQL Pools,True,1614345150,2021-02-26,2021,2,3,3,3298,"['sql', 'azure', 'pyspark', 'azure-synapse', 'delta-lake']",202102,3,Azure Synapse
(SQL Merge) I am getting duplicates in the table,False,1614451788,2021-02-27,2021,2,1,0,91,"['sql', 'merge', 'azure-sqldw', 'azure-synapse', 'azure-sql-data-warehouse']",202102,3,Azure Synapse
Azure Synapse fastest way to process 20k statements in order,True,1614617286,2021-03-01,2021,3,2,0,777,"['sql', 'sql-server', 'database', 'transactions', 'azure-synapse']",202103,3,Azure Synapse
Best way to merge JSON blob files to SQL table using Azure Data Factory,False,1614637506,2021-03-01,2021,3,0,0,170,"['sql', 'json', 'azure', 'azure-data-factory', 'azure-synapse']",202103,3,Azure Synapse
How to read the spark_df as dataframe in synapse analytics (Microsoft azure)?,True,1614686355,2021-03-02,2021,3,1,1,158,"['python', 'azure', 'azure-synapse']",202103,3,Azure Synapse
How to import or create notebook in synapse using CLI,False,1614697201,2021-03-02,2021,3,2,0,223,['azure-synapse'],202103,3,Azure Synapse
Synapse Analytics - Can&#39;t see the tables list in the dedicated sql pool,True,1614704476,2021-03-02,2021,3,2,0,604,"['azure-sqldw', 'azure-synapse', 'azure-sql-data-warehouse']",202103,3,Azure Synapse
How to load a table from a databse in synapse to default(spark)?,True,1614759604,2021-03-03,2021,3,1,0,167,"['azure', 'azure-synapse']",202103,3,Azure Synapse
How to overwrite an existing table in synapse azure?,False,1614773868,2021-03-03,2021,3,2,1,295,"['azure', 'azure-synapse']",202103,3,Azure Synapse
Recursive Query in Azure Synapse Analytics for Dates,True,1614842235,2021-03-04,2021,3,2,0,728,"['sql-server', 'common-table-expression', 'azure-synapse', 'recursive-cte']",202103,3,Azure Synapse
ADF Service Principal can not link to Azure Synapse,True,1614994192,2021-03-06,2021,3,1,2,177,"['azure-data-factory', 'azure-synapse']",202103,3,Azure Synapse
Controlling list of users who can access Synapse Analytics Serverless Pool/SQL Server by using 2 different Active Directory Groups,False,1615047157,2021-03-06,2021,3,0,0,532,"['sql-server-2012', 'serverless', 'database-administration', 'azure-synapse']",202103,3,Azure Synapse
How to connect to Azure Synapse?,True,1615129976,2021-03-07,2021,3,3,0,630,"['azure', 'azure-synapse']",202103,3,Azure Synapse
implement a modern end to end reporting system based on Power BI and Azure Synapse,False,1615138156,2021-03-07,2021,3,1,1,81,"['azure', 'powerbi', 'azure-synapse']",202103,3,Azure Synapse
Error received whilst executing COPY statement in Azure Synapse Analytics for csv.gz file using GZIP codec,True,1615205895,2021-03-08,2021,3,1,0,122,"['azure', 'csv', 'gzip', 'azure-synapse']",202103,3,Azure Synapse
Join data in Azure Synapse from dedicated sql pool and serverless sql pool,True,1615211826,2021-03-08,2021,3,1,3,1540,['azure-synapse'],202103,3,Azure Synapse
Adding compute instance to Azure Synapse (dedicated pool),True,1615222922,2021-03-08,2021,3,1,0,59,"['azure', 'azure-sqldw', 'azure-synapse', 'azure-sql-data-warehouse']",202103,3,Azure Synapse
ORA-00907: missing right parenthesis in synapse,False,1615231229,2021-03-08,2021,3,1,1,36,"['oracle', 'azure-synapse']",202103,3,Azure Synapse
How to read a table from a databse in azure synapse and write it into the default (spak)?,True,1615272993,2021-03-09,2021,3,1,1,394,"['azure', 'azure-synapse']",202103,3,Azure Synapse
Partitioned table on synapse,False,1615301784,2021-03-09,2021,3,1,1,131,"['partition', 'azure-synapse']",202103,3,Azure Synapse
