title,is_answered,creation_timestamp,creation_date,year,month,answer_count,score,view_count,tags,year_month,comparative_year,Technology
How to create a Power BI Embedded workspace with azure CLI?,True,1475660575,2016-10-05,2016,10,1,3,3139,"['azure', 'powerbi', 'powerbi-embedded', 'azure-management-api', 'azure-cli']",201610,4,Power BI
PowerBI and nested 1:N data,False,1475663126,2016-10-05,2016,10,1,0,286,"['powerbi', 'nosql']",201610,4,Power BI
Using Power Desktop with an Azure VM and Enterprise Gateway,True,1475679425,2016-10-05,2016,10,1,0,346,"['sql-server', 'azure', 'powerbi']",201610,4,Power BI
Azure Search statistics Power BI,True,1475682642,2016-10-05,2016,10,1,1,456,"['powerbi', 'azure-cognitive-search']",201610,4,Power BI
POST in SQL Server 2014 JSON data to Microsoft BI API,False,1475705432,2016-10-05,2016,10,0,2,988,"['json', 'sql-server-2014', 'powerbi']",201610,4,Power BI
Can I append data to the powerBI dataset rather than replace the whole dataset?,False,1475797888,2016-10-07,2016,10,2,2,1478,['powerbi'],201610,4,Power BI
DataFormat.Error Power BI Desktop,True,1475854278,2016-10-07,2016,10,1,1,740,"['azure', 'azure-blob-storage', 'powerbi', 'azure-cognitive-search']",201610,4,Power BI
I only wish to schedule a refresh of some of my data. Is this possible?,False,1476144024,2016-10-11,2016,10,1,-1,63,"['powerbi', 'powerbi-datasource']",201610,4,Power BI
Get the services cases in Power BI from Dynamics CRM Online,False,1476226903,2016-10-12,2016,10,1,0,136,"['dynamics-crm', 'powerbi', 'dynamics-crm-online']",201610,4,Power BI
Casting variables in R Power BI scripts,False,1476438099,2016-10-14,2016,10,0,1,108,"['sql-server', 'r', 'powerbi']",201610,4,Power BI
Is it possible to store historical data from application insights analytics query to use in Power BI?,True,1476447059,2016-10-14,2016,10,2,0,902,"['azure', 'analytics', 'powerbi', 'azure-application-insights']",201610,4,Power BI
How to get count of a value from multiple columns?,True,1476456264,2016-10-14,2016,10,1,1,1666,"['powerbi', 'dax']",201610,4,Power BI
Power BI: How to merge two tables (loaded plus created table),False,1476598282,2016-10-16,2016,10,1,0,1963,['powerbi'],201610,4,Power BI
Change Axis of Scatter Chart in Power BI,False,1476703258,2016-10-17,2016,10,0,2,299,"['d3.js', 'typescript', 'powerbi']",201610,4,Power BI
Plotly in R Power BI,True,1476780809,2016-10-18,2016,10,3,2,2324,"['sql-server', 'r', 'powerbi']",201610,4,Power BI
How refresh power BI desktop reports when data changed?,False,1476790730,2016-10-18,2016,10,1,0,200,"['powerbi', 'powerbi-embedded']",201610,4,Power BI
Dax - how to get average value per day where column x value is y?,True,1476794010,2016-10-18,2016,10,1,0,1015,"['syntax', 'powerbi', 'dax']",201610,4,Power BI
Consume Microsoft Cluster API using PowerBI,True,1476795601,2016-10-18,2016,10,1,1,136,"['api', 'powerbi', 'powerquery', 'azure-machine-learning-studio']",201610,4,Power BI
Formatting Text Data from one Column into Multiple columns,False,1476813101,2016-10-18,2016,10,1,-1,93,"['sql', 'excel', 'powerbi']",201610,4,Power BI
Power BI DAX Calculating Last week Sales for All the Filter Options,True,1476840222,2016-10-19,2016,10,1,1,6825,"['powerbi', 'dax']",201610,4,Power BI
How does Power BI knows which rows are latest?,True,1476858053,2016-10-19,2016,10,1,0,61,['powerbi'],201610,4,Power BI
Power BI - How do you calculate first Day of Week?,True,1476882216,2016-10-19,2016,10,2,0,4662,"['sql', 'powerbi', 'dax']",201610,4,Power BI
SSAS Security Role Not Working on PowerBI Reports,True,1476935628,2016-10-20,2016,10,1,0,564,"['sql-server', 'ssas', 'powerbi', 'ssas-2012']",201610,4,Power BI
Dynamic parameter insertion to filter data in iframed dashboard from with in webapp,False,1476961034,2016-10-20,2016,10,1,0,414,"['powerbi', 'powerbi-embedded', 'powerbi-datasource']",201610,4,Power BI
Realtime report in power BI,False,1476962353,2016-10-20,2016,10,1,0,289,"['azure', 'elasticsearch', 'azure-sql-database', 'kibana', 'powerbi']",201610,4,Power BI
Visualize App Insights Data Stored in SQL,True,1476980658,2016-10-20,2016,10,1,0,179,"['c#', 'asp.net', 'azure', 'powerbi', 'telemetry']",201610,4,Power BI
Conditionally deleting rows in Power BI,False,1477051829,2016-10-21,2016,10,1,1,3812,['powerbi'],201610,4,Power BI
Power BI Gateway on-prem server,True,1477055890,2016-10-21,2016,10,1,0,378,"['powerbi', 'powerbi-datasource']",201610,4,Power BI
How to use wildcard in Cubevalue formula in Excel?,True,1477059526,2016-10-21,2016,10,1,3,1302,"['excel', 'excel-formula', 'excel-2013', 'powerpivot', 'powerbi']",201610,4,Power BI
Select specific tables from an SQL data source in Power BI,True,1477305017,2016-10-24,2016,10,1,0,679,"['sql-server', 'report', 'reporting', 'powerbi']",201610,4,Power BI
"Sort Month text (jan, feb etc.) in multiple year dataset",True,1477311951,2016-10-24,2016,10,1,2,3934,"['powerbi', 'dax']",201610,4,Power BI
PowerBI: report execution time indicator,False,1477314839,2016-10-24,2016,10,0,1,394,"['sql-server', 'reporting-services', 'reporting', 'powerbi']",201610,4,Power BI
How to calculate cumulative Total and % in DAX?,True,1477340162,2016-10-24,2016,10,1,5,37804,"['powerbi', 'dax', 'cumulative-sum', 'pareto-chart']",201610,4,Power BI
Importing multiple JSON files to PowerBI - What format does it want?,True,1477379778,2016-10-25,2016,10,1,1,2834,"['json', 'powerbi', 'powerquery']",201610,4,Power BI
power bi embedded using no Azure sql server,False,1477391879,2016-10-25,2016,10,1,2,564,"['azure', 'powerbi', 'powerbi-embedded', 'powerbi-datasource']",201610,4,Power BI
Power Bi Dates in Chart,True,1477394712,2016-10-25,2016,10,1,4,4315,"['excel', 'powerbi', 'powerbi-embedded', 'powerbi-datasource']",201610,4,Power BI
result variable not accessbile in HtmlHelper inside Ajax success,False,1477398713,2016-10-25,2016,10,1,1,152,"['javascript', 'jquery', 'ajax', 'powerbi']",201610,4,Power BI
How to collect data in SQL Server via web services?,False,1477428884,2016-10-25,2016,10,0,0,890,"['sql-server', 'xml', 'web-services', 'rest', 'powerbi']",201610,4,Power BI
Is this the correct way to install SSRS for web access? &amp; to integrate with PowerBI,False,1477448726,2016-10-26,2016,10,1,0,241,"['azure', 'networking', 'reporting-services', 'dns', 'powerbi']",201610,4,Power BI
Multiple IF Statements in DAX,True,1477460687,2016-10-26,2016,10,3,5,70447,"['if-statement', 'powerbi', 'dax']",201610,4,Power BI
CORS Oauth Request in JQuery to Azure AD to Access Power BI api,False,1477475273,2016-10-26,2016,10,1,0,516,"['azure', 'oauth', 'powerbi', 'freshdesk']",201610,4,Power BI
Powerbi equivalent to SQL having function,True,1477476024,2016-10-26,2016,10,1,0,83,"['report', 'powerbi']",201610,4,Power BI
How can I import custom metrics from App Insights to Power BI?,True,1477500204,2016-10-26,2016,10,2,1,563,"['dataset', 'field', 'powerbi', 'azure-application-insights']",201610,4,Power BI
Auto login in Power BI with REST API with cron task,True,1477552335,2016-10-27,2016,10,1,0,313,"['ruby-on-rails-4', 'powerbi', 'office365-restapi']",201610,4,Power BI
"Typescript, D3 and powerBI: How do i get typescript to talk to D3 v4?",True,1477566265,2016-10-27,2016,10,3,3,4024,"['typescript', 'powerbi', 'd3.js']",201610,4,Power BI
Return table measures in DAX,True,1477575637,2016-10-27,2016,10,1,0,2050,"['sql-server', 'ssas', 'powerbi', 'dax']",201610,4,Power BI
PowerBI custom visual: create a new field from two fields,True,1477583389,2016-10-27,2016,10,1,0,178,['powerbi'],201610,4,Power BI
DAX ALL using the date dimension,True,1477631983,2016-10-28,2016,10,1,0,1165,"['powerbi', 'dax']",201610,4,Power BI
how do I return values from a specific year for years in the future,True,1477636671,2016-10-28,2016,10,3,0,972,"['powerbi', 'dax']",201610,4,Power BI
Power BI gateway issue with live SSAS Tabular connection,True,1477662743,2016-10-28,2016,10,1,0,2836,['powerbi'],201610,4,Power BI
Catching Power BI queries,True,1477680712,2016-10-28,2016,10,1,0,165,"['sql-server', 'ssas', 'powerbi', 'dax', 'ssas-tabular']",201610,4,Power BI
Exclude weekends in PowerBI report?,True,1477878301,2016-10-31,2016,10,2,3,10094,['powerbi'],201610,4,Power BI
Column &#39;No.&#39; of the table wasn&#39;t found. Nav2016 data import to PowerBi,True,1477927306,2016-10-31,2016,10,1,0,1082,"['powerbi', 'powerbi-datasource', 'dynamics-nav-2016']",201610,4,Power BI
How to diagnose DataSource.Error when connecting to a custom ADO.NET provider?,True,1478082646,2016-11-02,2016,11,1,-2,1384,"['c#', 'ado.net', 'powerbi']",201611,4,Power BI
"PowerBI assistance nedded - Loop, unpivot and append data from external file",True,1478100177,2016-11-02,2016,11,2,0,155,"['loops', 'powerbi', 'powerquery', 'm']",201611,4,Power BI
Power BI Embedded use of Azure Stream analytics,True,1478171365,2016-11-03,2016,11,2,2,518,"['powerbi', 'azure-stream-analytics', 'powerbi-embedded']",201611,4,Power BI
How to convert integer (112 format) in to date using Dax formula?,True,1478178002,2016-11-03,2016,11,4,2,9900,"['date', 'integer', 'powerbi', 'dax', 'reporting']",201611,4,Power BI
DAX: How to count based on dynamic time period?,False,1478202463,2016-11-03,2016,11,1,0,393,"['time', 'count', 'powerbi', 'dax', 'period']",201611,4,Power BI
Calculate Event Durations to only part within Sliced Period,True,1478220461,2016-11-04,2016,11,2,0,1224,"['powerbi', 'dax']",201611,4,Power BI
How to create image of a table from data frame in R-Programming,True,1478249755,2016-11-04,2016,11,1,0,1435,"['r', 'powerbi']",201611,4,Power BI
How to add a text to tool-tips,True,1478259210,2016-11-04,2016,11,1,1,1199,"['powerbi', 'powerbi-embedded', 'powerbi-datasource']",201611,4,Power BI
System.net.webexception in system.dll,True,1478292968,2016-11-04,2016,11,1,2,7921,"['c#', 'rest', 'powerbi']",201611,4,Power BI
Is there any way to invoke PowerQuery/M outside of Excel or PowerBI?,True,1478299397,2016-11-04,2016,11,3,18,5751,"['c#', 'powershell', 'powerbi', 'powerquery', 'm']",201611,4,Power BI
Connect Power BI with Exact Online more efficiently than through HTML,True,1478337562,2016-11-05,2016,11,2,2,491,"['security', 'powerbi', 'exact-online', 'invantive-sql', 'invantive-bridge']",201611,4,Power BI
Share Power BI Datasets with Users Outside Organisation,True,1478376204,2016-11-05,2016,11,1,1,1309,['powerbi'],201611,4,Power BI
Count the number of filtered values,True,1478440874,2016-11-06,2016,11,1,0,27,"['desktop-application', 'powerbi', 'powerbi-datasource']",201611,4,Power BI
Correlate Sequences of Independent Events - Calculate Time Intersection,True,1478451760,2016-11-06,2016,11,2,3,266,"['sql', 'sql-server', 'powerbi', 'dax']",201611,4,Power BI
Power bi web report display in full screen,True,1478509385,2016-11-07,2016,11,4,1,2750,"['javascript', 'powerbi', 'powerbi-embedded']",201611,4,Power BI
How to use R packages in Power BI?,True,1478509997,2016-11-07,2016,11,3,4,3255,"['r', 'powerbi']",201611,4,Power BI
power bi - how to manage unrelated dimensions,False,1478523309,2016-11-07,2016,11,1,1,580,['powerbi'],201611,4,Power BI
Execution stuck in Constructor - power bi visual constructor,False,1478534586,2016-11-07,2016,11,0,0,49,"['typescript', 'constructor', 'powerbi']",201611,4,Power BI
Power BI Pivot Colums to Rows,True,1478546316,2016-11-07,2016,11,1,0,115,"['reporting', 'powerbi']",201611,4,Power BI
How can I embed a single Power BI Tile or Visualisation instead of a Report using Power BI Embedded?,True,1478576470,2016-11-08,2016,11,1,0,558,"['powerbi', 'powerbi-embedded']",201611,4,Power BI
translate code from batch to vba,False,1478600028,2016-11-08,2016,11,0,1,178,"['excel', 'vba', 'batch-file', 'powerbi']",201611,4,Power BI
Get last n records in Power BI from Stream Analytics,True,1478628003,2016-11-08,2016,11,1,0,243,"['azure', 'powerbi', 'azure-stream-analytics']",201611,4,Power BI
how to use the data gateway of microsoft power bi,False,1478673315,2016-11-09,2016,11,0,0,687,['powerbi'],201611,4,Power BI
R ggplot2 doesn&#39;t know how to deal with data of class uneval,False,1478685503,2016-11-09,2016,11,1,3,3090,"['r', 'ggplot2', 'powerbi']",201611,4,Power BI
Azure Stream Analytics Query: Send json array data to PowerBI,True,1478690386,2016-11-09,2016,11,1,1,1811,"['powerbi', 'azure-stream-analytics', 'azure-iot-hub']",201611,4,Power BI
Why doesnt the Power BI iFrame report display properly? (In Javafx),True,1478692167,2016-11-09,2016,11,1,0,437,"['iframe', 'javafx', 'powerbi']",201611,4,Power BI
Branding mobile app/webpage,True,1478700112,2016-11-09,2016,11,1,0,142,"['powerbi', 'powerbi-embedded']",201611,4,Power BI
How to I use the MAX function in power bi only on the filtered records?,True,1478719850,2016-11-09,2016,11,1,3,17540,"['filter', 'max', 'powerbi', 'dax']",201611,4,Power BI
Calculating an average of a DISTINCTCOUNT efficiently in Dax?,True,1478797041,2016-11-10,2016,11,1,3,3257,"['powerpivot', 'powerbi', 'dax']",201611,4,Power BI
Power BI current day sum vs previous day sum,False,1478815932,2016-11-10,2016,11,1,0,2574,['powerbi'],201611,4,Power BI
Why am I getting multiple &quot;cannot find module..&quot; errors after a fresh install of Microsoft.PowerBI.JavaScript,False,1478862037,2016-11-11,2016,11,1,0,479,"['typescript', 'powerbi', 'powerbi-embedded']",201611,4,Power BI
Need help Power BI -DropDown List,False,1479106114,2016-11-14,2016,11,1,0,1213,"['reporting-services', 'powerbi']",201611,4,Power BI
"In Power BI Desktop, how do I create a hierarchy from types of measures?",True,1479150504,2016-11-14,2016,11,1,1,815,"['hierarchy', 'powerbi']",201611,4,Power BI
Display the level the user is at during a &quot;drill down&quot; in PowerBI,False,1479168243,2016-11-15,2016,11,1,2,1401,['powerbi'],201611,4,Power BI
power BI cannot find function is() in a R script,True,1479210737,2016-11-15,2016,11,1,0,1005,"['r', 'powerbi']",201611,4,Power BI
DAX/POWER BI Add Grandchild and Greatgrandchild Columns within a single Parent Child Table,False,1479241224,2016-11-15,2016,11,1,1,540,"['lookup', 'powerbi', 'dax']",201611,4,Power BI
PowerBI - Pivot table drill down functionality,False,1479242888,2016-11-15,2016,11,1,0,2222,"['pivot', 'powerbi', 'powerbi-embedded', 'powerbi-datasource']",201611,4,Power BI
I would like to generate the reports automatically by accessing data from sql server database. Am using power BI for my report generation,False,1479293177,2016-11-16,2016,11,2,0,87,"['sql-server-2008-r2', 'powerbi']",201611,4,Power BI
How to show Power BI report in MS dynamic NAV 2017?,False,1479296871,2016-11-16,2016,11,1,0,226,"['azure', 'powerbi', 'navision']",201611,4,Power BI
Can we publish Power BI files into Private cloud (other than azure)?,False,1479470607,2016-11-18,2016,11,1,1,88,['powerbi'],201611,4,Power BI
PowerBI query assistance needed,True,1479738858,2016-11-21,2016,11,1,0,83,"['powerbi', 'powerquery', 'm']",201611,4,Power BI
SSRS 2016 IIF statement for font color not working in header,True,1479850508,2016-11-22,2016,11,1,0,1062,"['reporting-services', 'powerbi', 'sql-server-2016', 'ssrs-2016']",201611,4,Power BI
Power BI-Compare 2 Text columns for equality using a measure,True,1479852539,2016-11-22,2016,11,1,0,3771,"['powerpivot', 'powerbi', 'dax']",201611,4,Power BI
Google oauth: Refresh tokens in Power Query,True,1479855411,2016-11-22,2016,11,3,3,4119,"['google-oauth', 'powerbi', 'powerquery', 'refresh-token']",201611,4,Power BI
Is there any way to Export/print Power BI Report from MVC C#,False,1479890659,2016-11-23,2016,11,1,1,947,"['c#', 'asp.net-mvc', 'powerbi']",201611,4,Power BI
Connect spark with BI tools like power bi and tableau,False,1479898349,2016-11-23,2016,11,1,0,1095,"['apache-spark', 'apache-spark-sql', 'tableau-api', 'powerbi', 'beeline']",201611,4,Power BI
How to escape a special character in M language (Power BI)?,True,1479907911,2016-11-23,2016,11,1,1,4721,"['escaping', 'special-characters', 'powerbi', 'm']",201611,4,Power BI
DAX closest value match with no relationship,True,1479923100,2016-11-23,2016,11,1,1,3505,"['match', 'powerbi', 'dax', 'closest', 'fuzzy']",201611,4,Power BI
DAX formula to calculate account balance,True,1479930160,2016-11-23,2016,11,1,0,629,"['powerbi', 'dax']",201611,4,Power BI
sameperiodlastyear only works with contiguous date selection,True,1479984867,2016-11-24,2016,11,1,0,2930,"['sql-server', 'powerpivot', 'powerbi', 'dax']",201611,4,Power BI
real time streaming vs push rest api,False,1480193951,2016-11-26,2016,11,0,1,188,['powerbi'],201611,4,Power BI
How to access workspace created in azure portal?,False,1480203241,2016-11-26,2016,11,1,0,70,"['powerbi', 'powerbi-embedded']",201611,4,Power BI
I want to create a PowerBI visualisation based on the info in the #Acumatica SO610500 Report,True,1480218084,2016-11-27,2016,11,1,1,55,"['powerbi', 'acumatica']",201611,4,Power BI
How to authorize in Azure Active Directory without using dialog?,True,1480332013,2016-11-28,2016,11,2,1,1322,"['asp.net-mvc', 'azure', 'azure-active-directory', 'powerbi', 'powerbi-embedded']",201611,4,Power BI
Parsing a .json column in Power BI,True,1480343095,2016-11-28,2016,11,4,25,25738,"['json', 'parsing', 'powerbi']",201611,4,Power BI
Aggregating data from multiple timeframes into one table in MS Power BI,True,1480397699,2016-11-29,2016,11,1,0,207,"['database', 'powerbi', 'dax']",201611,4,Power BI
Microsoft Azure realtime charts for externals,False,1480408197,2016-11-29,2016,11,2,3,248,"['azure', 'charts', 'real-time', 'powerbi']",201611,4,Power BI
PowerBI - Importing specific sheets from multiple Excel files in SharePoint folder,True,1480409196,2016-11-29,2016,11,1,0,918,['powerbi'],201611,4,Power BI
Sum multiple columns using DAX in Power BI,True,1480513007,2016-11-30,2016,11,1,0,22478,"['powerbi', 'dax', 'powerquery']",201611,4,Power BI
Power BI: Combining cells from a column where given a condition,True,1480515486,2016-11-30,2016,11,1,0,2236,"['calculated-columns', 'powerbi', 'dax']",201611,4,Power BI
Looping in PowerQuery,False,1480526564,2016-11-30,2016,11,3,0,215,"['excel', 'powerbi', 'powerquery']",201611,4,Power BI
How to apply Powerbi Embedded advanced filters that use dates,True,1480534889,2016-11-30,2016,11,1,0,1344,"['javascript', 'angularjs', 'powerbi', 'powerbi-embedded']",201611,4,Power BI
Apply Data source steps without data refresh,False,1480574955,2016-12-01,2016,12,0,1,235,['powerbi'],201612,4,Power BI
Power bi box and whisker: filter with an if statement,True,1480609476,2016-12-01,2016,12,2,0,1394,"['powerbi', 'dax']",201612,4,Power BI
Access token obtained doesn&#39;t authorize calls on Power BI API,False,1480619054,2016-12-01,2016,12,0,1,595,"['php', 'rest', 'curl', 'oauth-2.0', 'powerbi']",201612,4,Power BI
AR Aging DAX Pattern,False,1480711442,2016-12-02,2016,12,0,1,561,"['powerpivot', 'powerbi', 'dax']",201612,4,Power BI
Dynamic sorting for a column in a table in power bi,False,1480724228,2016-12-03,2016,12,1,1,1215,"['sorting', 'dynamic', 'powerbi']",201612,4,Power BI
&quot;Property does not exist on type {}&quot; error when using anonymous function with D3 SVG Symbol,True,1480795704,2016-12-03,2016,12,1,1,1717,"['javascript', 'd3.js', 'svg', 'symbols', 'powerbi']",201612,4,Power BI
How to to solve divide by zero error (NaN - Not a Number) in my formula in Power BI?,True,1480921108,2016-12-05,2016,12,3,1,24281,"['powerbi', 'dax']",201612,4,Power BI
Power-BI Slicer visualization,False,1481102513,2016-12-07,2016,12,1,0,154,['powerbi'],201612,4,Power BI
DAX Previous Month to date total is giving entire previous month&#39;s entire total,True,1481139143,2016-12-07,2016,12,1,1,10263,"['powerbi', 'dax']",201612,4,Power BI
Count Failures in PowerBI,True,1481153756,2016-12-07,2016,12,1,0,436,"['powerbi', 'dax', 'm']",201612,4,Power BI
Relative Date filter (IsInPreviousNMonths) is not refreshed,True,1481201323,2016-12-08,2016,12,3,0,588,"['sql-server', 'powerbi', 'powerquery', 'm']",201612,4,Power BI
Plot a line using d3.js library in Power BI custom visual,True,1481202676,2016-12-08,2016,12,1,3,1629,"['d3.js', 'typescript', 'plot', 'powerbi']",201612,4,Power BI
Can you publish PowerBI Reports to SSRS 2014?,True,1481292808,2016-12-09,2016,12,2,0,499,"['powerbi', 'powerbi-embedded']",201612,4,Power BI
How to pass parameters to measures in Power BI?,True,1481304025,2016-12-09,2016,12,1,1,2656,"['report', 'powerpivot', 'powerbi', 'dax']",201612,4,Power BI
Json file request produce &quot;(413) Request Entity Too Large&quot;。,False,1481304692,2016-12-09,2016,12,0,2,3040,"['c#', '.net', 'json', 'webserver', 'powerbi']",201612,4,Power BI
Power BI Filter by Measure,True,1481562576,2016-12-12,2016,12,1,1,613,"['powerbi', 'dax']",201612,4,Power BI
Power BI issues with Incapsula,True,1481574924,2016-12-12,2016,12,1,1,840,"['header', 'powerbi', 'incapsula']",201612,4,Power BI
Power BI Line Chart Getting Confused,True,1481577708,2016-12-12,2016,12,1,0,312,"['data-visualization', 'powerbi', 'dax']",201612,4,Power BI
How to get the ID of the max value while using Summarize,True,1481591970,2016-12-13,2016,12,2,0,1437,"['powerpivot', 'powerbi', 'dax']",201612,4,Power BI
Power BI live connection to PostgreSQL,True,1481637651,2016-12-13,2016,12,3,4,6400,"['postgresql', 'azure', 'powerbi']",201612,4,Power BI
Transformation in Power BI Desktop,True,1481665628,2016-12-13,2016,12,1,0,95,['powerbi'],201612,4,Power BI
Periods to Date Calculation MDX,False,1481686093,2016-12-14,2016,12,0,0,510,"['sql-server', 'ssas', 'mdx', 'powerbi']",201612,4,Power BI
Groupby in MS Power Query/Power BI for specific values,True,1481717697,2016-12-14,2016,12,1,1,113,"['r', 'powerbi', 'powerquery', 'powerbi-embedded']",201612,4,Power BI
Loop on M query,True,1481724258,2016-12-14,2016,12,1,0,646,"['powerbi', 'powerquery', 'm']",201612,4,Power BI
Dynamic AVG in MDX,True,1481789515,2016-12-15,2016,12,1,0,630,"['excel', 'ssas', 'mdx', 'powerbi', 'cube']",201612,4,Power BI
Measure to sum another aggregated measure&#39;s data,True,1481825534,2016-12-15,2016,12,1,1,1668,"['powerbi', 'dax']",201612,4,Power BI
"Azure security center data, not showing up in Power BI",False,1481871415,2016-12-16,2016,12,1,0,286,"['azure', 'powerbi', 'azure-security']",201612,4,Power BI
Handle blank value in Complex expression IF condition in PowerBi,False,1481900867,2016-12-16,2016,12,1,0,227,"['powerbi', 'dax']",201612,4,Power BI
Power BI running total measure not working when no data for dimension,True,1482165410,2016-12-19,2016,12,1,2,1436,"['powerbi', 'dax']",201612,4,Power BI
SQL Server 2014 Standard Edition with PowerBI and Power View,False,1482219442,2016-12-20,2016,12,1,0,122,"['sql', 'sql-server', 'sql-server-2014', 'powerbi']",201612,4,Power BI
Custom Calendar in Power BI (DAX) - Calculated column for Fiscal Quarter,True,1482253994,2016-12-20,2016,12,2,1,3985,"['powerbi', 'dax']",201612,4,Power BI
PowerBI Text Box - anomalous black dots on published dashboard,True,1482326573,2016-12-21,2016,12,1,0,90,"['textbox', 'powerbi']",201612,4,Power BI
Define the granularity for &quot;day&quot; when calculating NumOfDays?,True,1482332387,2016-12-21,2016,12,1,1,215,"['powerbi', 'dax']",201612,4,Power BI
How to include &#39;Time&#39; in Date Hierarchy in Power BI,True,1482435018,2016-12-22,2016,12,4,8,24597,"['datetime', 'data-modeling', 'powerbi']",201612,4,Power BI
Unable to set Data Colors from Format option in Power BI,True,1482526008,2016-12-23,2016,12,1,0,156,"['node.js', 'typescript', 'powerbi', 'powerbi-embedded']",201612,4,Power BI
NullReferenceException in Microsoft.IdentityModel.Clients.ActiveDirectory.AcquireToken,True,1482967284,2016-12-28,2016,12,1,1,1427,"['azure', 'powerbi', 'adal']",201612,4,Power BI
Power BI. Execute SQL Server stored procedure with a user parameter,True,1483000542,2016-12-29,2016,12,1,2,4809,"['sql-server', 'stored-procedures', 'powerbi']",201612,4,Power BI
Power Pivot relationships,False,1483097486,2016-12-30,2016,12,2,0,1120,"['powerpivot', 'powerbi']",201612,4,Power BI
PowerBI CLI node: No such file or directory,True,1483111004,2016-12-30,2016,12,2,6,210,"['php', 'node.js', 'linux', 'powerbi', 'macos-sierra']",201612,4,Power BI
"Formula.Firewall: Query &#39;Sentiment Results&#39; (step &#39;Custom1&#39;) references other queries or steps, so it may not directly access a data source",True,1483424637,2017-01-03,2017,1,1,0,4279,"['powerbi', 'sentiment-analysis']",201701,5,Power BI
Power BI - Numeric Format,True,1483450786,2017-01-03,2017,1,1,3,17352,"['number-formatting', 'powerbi', 'powerbi-embedded', 'powerbi-datasource']",201701,5,Power BI
Trouble Installing d3 Typings for Power BI Custom Visual Development,True,1483551974,2017-01-04,2017,1,2,5,1794,"['d3.js', 'powerbi', 'typescript-typings']",201701,5,Power BI
How to best push data from SQL to Power BI?,True,1483598009,2017-01-05,2017,1,1,1,792,"['sql-server', 'analytics', 'powerbi']",201701,5,Power BI
Windows 10 Universal Power BI App - Open in Command Line/VBS,False,1483611881,2017-01-05,2017,1,1,0,1012,"['command-line', 'vbscript', 'powerbi']",201701,5,Power BI
Powerbi Tiles Embedurl Empty,False,1483626984,2017-01-05,2017,1,0,1,53,"['tiles', 'powerbi']",201701,5,Power BI
Power BI Query Editor: list of column names containing a certain string,True,1483696850,2017-01-06,2017,1,2,0,1090,['powerbi'],201701,5,Power BI
How to convert text to image in R other than texplot?,True,1483712003,2017-01-06,2017,1,1,2,871,"['r', 'linear-regression', 'powerbi']",201701,5,Power BI
Cannot Assign Symbols to Power BI Scatterchart Data Points (argument of type &#39;Symbol&lt;{}&gt;&#39; is not assignable to paramater of type &#39;Primitive&#39;&#39;),True,1483731101,2017-01-06,2017,1,1,1,68,"['d3.js', 'svg', 'typescript', 'powerbi']",201701,5,Power BI
Power BI Rest API - Upload datatable with more than 75 columns,False,1483820457,2017-01-07,2017,1,0,0,92,"['c#', 'rest', 'datatable', 'powerbi']",201701,5,Power BI
Change the thickness/width of a d3 chart&#39;s axis lines without affecting tick labels,True,1483903831,2017-01-08,2017,1,1,5,17852,"['d3.js', 'typescript', 'powerbi']",201701,5,Power BI
Cannot Package Visual...&#39;PBIVIZ Package&#39; Errors Out,False,1483978097,2017-01-09,2017,1,0,0,273,"['node.js', 'powerbi', 'pbiviz']",201701,5,Power BI
Dynamic DAX Dates,True,1484017209,2017-01-10,2017,1,1,0,162,"['powerbi', 'dax']",201701,5,Power BI
Is it possible to add multiple attributes to a single axis in Power BI,False,1484044714,2017-01-10,2017,1,1,-1,84,['powerbi'],201701,5,Power BI
PowerBI customizing X-axis,True,1484058760,2017-01-10,2017,1,1,0,490,"['powerbi', 'dax']",201701,5,Power BI
Cumulative Count in Power BI,False,1484085665,2017-01-10,2017,1,2,0,7569,"['powerbi', 'dax']",201701,5,Power BI
How Can I Transform Time Series in Power BI Into Time Bins,True,1484106574,2017-01-11,2017,1,1,0,70,"['database', 'powerbi']",201701,5,Power BI
I am getting an error while connecting to Azure SSAS server in Power-BI through Import mode,True,1484115376,2017-01-11,2017,1,1,1,754,"['powerbi', 'ssas-tabular', 'powerbi-datasource', 'azure-analysis-services']",201701,5,Power BI
Row based time difference based on condition for Analytics,True,1484130669,2017-01-11,2017,1,2,0,81,"['sql-server', 'tsql', 'powerbi', 'powerbi-embedded']",201701,5,Power BI
How do I create a pie chart from a single column of data?,True,1484146836,2017-01-11,2017,1,1,1,1831,"['pie-chart', 'powerbi']",201701,5,Power BI
PowerBI/DAX ProgressToDate Calculation,True,1484151777,2017-01-11,2017,1,1,0,126,"['powerbi', 'dax']",201701,5,Power BI
How can I get the Developer Visual working in Power BI?,True,1484152955,2017-01-11,2017,1,1,2,511,['powerbi'],201701,5,Power BI
DAX to limit the listing to 5 top entries,False,1484157848,2017-01-11,2017,1,1,0,1786,"['excel', 'excel-formula', 'powerbi', 'dax', 'powerquery']",201701,5,Power BI
Only show 3 or more Races - a grouping issue with DAX,True,1484175612,2017-01-11,2017,1,1,1,81,"['filter', 'grouping', 'powerbi', 'dax']",201701,5,Power BI
Hierarchy in Fields pane in Power BI,True,1484189568,2017-01-12,2017,1,1,2,6841,['powerbi'],201701,5,Power BI
