title,is_answered,creation_timestamp,creation_date,year,month,answer_count,score,view_count,tags,year_month,comparative_year,Technology
SQL Transport error timeout when creating an index,False,1414964440,2014-11-02,2014,11,0,1,157,"['indexing', 'timeout', 'azure-sql-database', 'ssms']",201411,5,Azure SQL Database
Performance of Web Database seems quicker than new Azure SQL DB service tiers?,True,1415016624,2014-11-03,2014,11,3,19,3954,"['azure', 'azure-sql-database']",201411,5,Azure SQL Database
SQL Azure: The transaction has been initialized but has not generated any log records,True,1415026997,2014-11-03,2014,11,1,0,166,"['sql', 'sql-server', 'sql-server-2012', 'azure-sql-database']",201411,5,Azure SQL Database
Return value of crud functions,True,1415030520,2014-11-03,2014,11,1,0,37,"['javascript', 'node.js', 'azure', 'azure-sql-database']",201411,5,Azure SQL Database
Azure SQL Execution of second AND condition when the first one is false,True,1415053389,2014-11-03,2014,11,2,1,97,"['sql', 'sql-server', 'azure-sql-database']",201411,5,Azure SQL Database
Azure SQL monitoring high DTU,True,1415202455,2014-11-05,2014,11,2,7,4735,"['sql-server', 'azure', 'azure-sql-database']",201411,5,Azure SQL Database
"Azure SQL: Performance benchmarks between S0, S1, S2 tier and P1, P2, P3 Tiers?",True,1415278808,2014-11-06,2014,11,2,4,6192,"['sql-server', 'azure', 'azure-sql-database']",201411,5,Azure SQL Database
Autoscaling Azure SQL Database,True,1415285143,2014-11-06,2014,11,4,41,17385,"['azure', 'azure-sql-database', 'azure-elastic-scale']",201411,5,Azure SQL Database
Synchronize Azure database with local database,True,1415297245,2014-11-06,2014,11,1,1,984,"['sql-server-2008-r2', 'azure-sql-database']",201411,5,Azure SQL Database
Azure SQL database is connecting even if we give empty spaces before password,True,1415359190,2014-11-07,2014,11,1,1,235,"['c#', 'sql-server', 'asp.net-mvc', 'azure', 'azure-sql-database']",201411,5,Azure SQL Database
Error while running Update-Database telling me that cannot create more than one clustered index on table,True,1415533179,2014-11-09,2014,11,1,3,2036,"['azure', 'azure-sql-database', 'database-migration', 'azure-mobile-services']",201411,5,Azure SQL Database
Unable to display SQL Azure table definition in Visual Studio 2013,True,1415546644,2014-11-09,2014,11,2,4,1315,"['azure', 'visual-studio-2013', 'azure-sql-database']",201411,5,Azure SQL Database
Azure SQL &quot;select&quot; query not showing all rows,False,1415645354,2014-11-10,2014,11,3,3,2525,"['sql', 'azure', 'azure-sql-database']",201411,5,Azure SQL Database
How to create a sql batch/job to update a table once a day,True,1415665210,2014-11-11,2014,11,3,1,2042,"['sql', 'azure-sql-database']",201411,5,Azure SQL Database
Set Service Tiers when create Azure SQL database from VS C#,True,1415667345,2014-11-11,2014,11,2,6,1119,"['c#', 'entity-framework', 'visual-studio', 'azure', 'azure-sql-database']",201411,5,Azure SQL Database
Connecting to Azure SQL DB from IIS Web App on Azure VM,True,1415680990,2014-11-11,2014,11,1,3,1297,"['sql-server', 'azure', 'azure-sql-database', 'azure-virtual-machine']",201411,5,Azure SQL Database
SQL Azure Data Sync vs Standard Geo Replication,False,1415729311,2014-11-11,2014,11,1,1,1351,"['azure', 'azure-sql-database', 'azure-data-sync', 'geo-replication']",201411,5,Azure SQL Database
Backup Azure blob storage in line with SQL Azure DB,False,1415769229,2014-11-12,2014,11,1,0,104,"['windows', 'azure', 'storage', 'azure-sql-database']",201411,5,Azure SQL Database
Setting up High Availability on Azure,True,1415829655,2014-11-12,2014,11,1,0,1314,"['azure', 'azure-sql-database', 'load-balancing', 'high-availability', 'azure-virtual-machine']",201411,5,Azure SQL Database
Polygon in geograhy doesn&#39;t work,True,1415890278,2014-11-13,2014,11,1,0,45,"['sql', 'azure-sql-database', 'polygon', 'geography', 'sqlgeography']",201411,5,Azure SQL Database
Azure Cloud Service + SQL Azure and firewall configuration issue,False,1415948001,2014-11-14,2014,11,1,0,40,['azure-sql-database'],201411,5,Azure SQL Database
How to load test Azure Mobile Services?,False,1415960632,2014-11-14,2014,11,1,0,164,"['c#', 'windows-phone-8', 'azure-sql-database', 'azure-mobile-services']",201411,5,Azure SQL Database
Azure Database Unexpected server CPU Load,False,1415983869,2014-11-14,2014,11,0,0,29,"['database', 'azure', 'cloud', 'azure-sql-database']",201411,5,Azure SQL Database
azure db drop pk and add a new one,True,1416214393,2014-11-17,2014,11,2,2,1268,"['sql', 'sql-server', 'azure', 'azure-sql-database']",201411,5,Azure SQL Database
Monitor Start-AzureSqlDatabaseCopy in Azure powershell cmdlets,True,1416238153,2014-11-17,2014,11,2,2,940,"['database', 'powershell', 'azure', 'azure-sql-database']",201411,5,Azure SQL Database
No UI dialogs in MS Azure / SQL Server Management Studio,True,1416245957,2014-11-17,2014,11,1,4,1102,"['sql-server-2012', 'azure-sql-database', 'ssms']",201411,5,Azure SQL Database
Azure SQL connect from Web Application,False,1416254142,2014-11-17,2014,11,1,0,46,"['sql', 'azure', 'azure-sql-database', 'azure-storage', 'publish']",201411,5,Azure SQL Database
Azure: More DTUs or more shards?,True,1416266303,2014-11-17,2014,11,1,1,584,"['azure', 'azure-sql-database', 'sharding']",201411,5,Azure SQL Database
Stopping SQL Azure DB when not in use,True,1416282078,2014-11-18,2014,11,12,131,81815,"['azure', 'azure-sql-database', 'azure-management']",201411,5,Azure SQL Database
SQL Trigger that updates two tables,True,1416351159,2014-11-18,2014,11,1,0,6521,"['sql', 'triggers', 'azure-sql-database']",201411,5,Azure SQL Database
SQL Azure Friendly Database Versioning Idea,True,1416408506,2014-11-19,2014,11,2,4,218,"['sql-server', 'azure', 'azure-sql-database', 'ddl', 'extended-properties']",201411,5,Azure SQL Database
Logging &amp; Reporting Page Views - MVC - Azure,False,1416435607,2014-11-19,2014,11,1,0,82,"['c#', 'asp.net-mvc', 'azure', 'logging', 'azure-sql-database']",201411,5,Azure SQL Database
Sync views from Local datatbase to tables SQL Azure Database,False,1416478990,2014-11-20,2014,11,1,0,288,['azure-sql-database'],201411,5,Azure SQL Database
"In this Azure Active Geo-Replication Microsoft article, what does USC stand for?",True,1416483462,2014-11-20,2014,11,1,1,133,"['azure', 'azure-sql-database']",201411,5,Azure SQL Database
Azure SQL database type,True,1416706938,2014-11-23,2014,11,1,0,179,"['web-services', 'azure', 'asp.net-mvc-5', 'azure-sql-database', 'azure-web-app-service']",201411,5,Azure SQL Database
SqlException when updating cloud service on Azure,False,1416871794,2014-11-24,2014,11,1,2,176,"['azure', 'azure-sql-database']",201411,5,Azure SQL Database
Sql database on geo redundant storage in Azure,True,1416913333,2014-11-25,2014,11,1,0,305,"['azure-sql-database', 'azure-storage']",201411,5,Azure SQL Database
Adding Schema Name to SQL Table Names in ASP.NET Web Application,False,1417164255,2014-11-28,2014,11,2,0,646,"['c#', 'asp.net', 'sql-server', 'azure', 'azure-sql-database']",201411,5,Azure SQL Database
Website in Azure gives database connection error,False,1417176853,2014-11-28,2014,11,0,1,570,"['mysql', 'asp.net-mvc', 'azure', 'azure-sql-database', 'mysql-error-1064']",201411,5,Azure SQL Database
Finding if a date is missing from a list of dates and if so add it to the list,False,1417362959,2014-11-30,2014,11,2,0,44,"['sql', 'azure-sql-database']",201411,5,Azure SQL Database
Azure VM and SQL Azure,True,1417462600,2014-12-01,2014,12,3,1,320,"['azure', 'azure-sql-database', 'azure-virtual-machine']",201412,5,Azure SQL Database
SQL Azure STDistance performance,True,1417529109,2014-12-02,2014,12,3,0,361,"['azure', 'azure-sql-database', 'spatial-query']",201412,5,Azure SQL Database
The wait operation timed out Win32Exception (0x80004005): The wait operation timed out azure,False,1417688035,2014-12-04,2014,12,2,0,10877,"['sql', 'azure-sql-database', 'azure-vpn']",201412,5,Azure SQL Database
"How to optimize SELECT some_field, max(primary_key) FROM table GROUP BY some_field",False,1417705236,2014-12-04,2014,12,2,0,58,"['sql', 'sql-server', 'azure-sql-database']",201412,5,Azure SQL Database
How can I Schedule a Sql job in Microsoft Azure SQL database?,True,1417757951,2014-12-05,2014,12,5,29,44507,"['sql', 'sql-server', 'azure-sql-database', 'sql-job']",201412,5,Azure SQL Database
SQL Azure TEXTPTR is not supported,True,1417812646,2014-12-05,2014,12,1,0,233,"['tsql', 'azure', 'azure-sql-database']",201412,5,Azure SQL Database
How to make Dapper resilient for SqlAzure?,True,1418039041,2014-12-08,2014,12,1,6,4186,"['azure-sql-database', 'dapper', 'resiliency']",201412,5,Azure SQL Database
How to publish a website with sql local db database to azure using visual studio 2013,True,1418120418,2014-12-09,2014,12,2,4,13413,"['azure', 'azure-sql-database']",201412,5,Azure SQL Database
ElasticScale Preview - MultiShardConnection - DataSource must not be set in the connectionStringBuilder,True,1418142072,2014-12-09,2014,12,1,1,431,"['c#', '.net', 'azure-sql-database', 'azure-elastic-scale']",201412,5,Azure SQL Database
A SSIS Package from SQL Server 2008 to Azure - executes manually but fails when run as a SQL job,True,1418174530,2014-12-10,2014,12,1,1,372,"['sql-server-2008', 'azure', 'azure-sql-database', 'data-migration']",201412,5,Azure SQL Database
Signature did not match getting error while trying to download file from azure server from iOS,False,1418208203,2014-12-10,2014,12,0,1,141,"['ios', 'objective-c', 'azure', 'azure-sql-database', 'azure-blob-storage']",201412,5,Azure SQL Database
How to prevent local connection timeout when using SQL Azure Migration Wizard,True,1418214732,2014-12-10,2014,12,1,0,1389,"['sql-server', 'azure-sql-database', 'database-migration', 'bcp']",201412,5,Azure SQL Database
Saving image to a folder not working on azure,True,1418254660,2014-12-10,2014,12,2,1,1147,"['asp.net', 'asp.net-mvc', 'azure', 'azure-sql-database', 'azure-storage']",201412,5,Azure SQL Database
Why would my Azure SQL Database performance suddenly drop?,True,1418448995,2014-12-13,2014,12,1,1,1163,"['sql-server', 'azure', 'azure-sql-database']",201412,5,Azure SQL Database
LINQ to entities slow query,False,1418473125,2014-12-13,2014,12,1,2,448,"['c#', 'linq', 'entity-framework', 'azure-sql-database', 'database-performance']",201412,5,Azure SQL Database
Data not inserting into Azure Sql database,True,1418603120,2014-12-15,2014,12,4,2,1597,"['c#', 'sql', 'asp.net-mvc', 'azure', 'azure-sql-database']",201412,5,Azure SQL Database
Security roles on master database in Azure SQL,True,1418761030,2014-12-16,2014,12,1,1,2607,"['sql-server', 'azure', 'azure-sql-database']",201412,5,Azure SQL Database
Azure Webjob is not connecting to the database of the connected website,False,1418777102,2014-12-17,2014,12,1,1,788,"['azure', 'azure-sql-database', 'azure-webjobs']",201412,5,Azure SQL Database
Azure Sql Database Read Only,True,1418791495,2014-12-17,2014,12,2,0,1570,"['azure', 'azure-sql-database']",201412,5,Azure SQL Database
Executing an Elastic Scale multi shard query on the database context,True,1418829944,2014-12-17,2014,12,1,6,1158,"['c#', 'entity-framework', 'linq-to-sql', 'azure-sql-database', 'azure-elastic-scale']",201412,5,Azure SQL Database
Adding a column to a SQL database in AZURE,True,1418842538,2014-12-17,2014,12,1,1,3793,['azure-sql-database'],201412,5,Azure SQL Database
Unable to create basic database or scale from web database in azure,False,1418900141,2014-12-18,2014,12,0,1,645,"['database', 'azure', 'azure-sql-database']",201412,5,Azure SQL Database
&quot;A network-related or instance-specific error occurred while establishing a connection to SQL Server.&quot;,False,1418929398,2014-12-18,2014,12,1,0,491,"['c#', 'asp.net-mvc', 'azure', 'azure-sql-database']",201412,5,Azure SQL Database
How to reference a table in another database in SQL Azure,True,1419018880,2014-12-19,2014,12,1,0,2000,['azure-sql-database'],201412,5,Azure SQL Database
Restore big database from local to the Azure,True,1419214628,2014-12-22,2014,12,1,0,103,"['sql', 'database', 'azure', 'cloud', 'azure-sql-database']",201412,5,Azure SQL Database
Is the communication between primary and active secondary secured and how it works,False,1419250628,2014-12-22,2014,12,1,1,59,"['sql', 'azure', 'azure-sql-database', 'database-replication', 'geo-replication']",201412,5,Azure SQL Database
How to programatically create Sql Azure database of type Basic/Standard edition through Enity Framework code first,True,1419328596,2014-12-23,2014,12,1,4,1808,"['entity-framework', 'ef-code-first', 'entity-framework-6', 'azure-sql-database', 'entity-framework-migrations']",201412,5,Azure SQL Database
MS Azure: Could not submit the request to create database &#39;Name&#39;,False,1419410209,2014-12-24,2014,12,1,1,110,"['sql-server', 'azure', 'azure-sql-database']",201412,5,Azure SQL Database
How to immigrate from current federation system for Web Microsoft Azure databases to the new Elastic scale out in the Basic databases,True,1419411806,2014-12-24,2014,12,2,1,130,"['azure', 'azure-sql-database', 'azure-elastic-scale', 'sql-azure-federations']",201412,5,Azure SQL Database
Store procedure execute query to SQL Azure,False,1419420226,2014-12-24,2014,12,0,1,220,"['sql', 'sql-server', 'azure', 'stored-procedures', 'azure-sql-database']",201412,5,Azure SQL Database
Having trouble linking to my Azure DB,False,1419613992,2014-12-26,2014,12,1,0,24,"['asp.net', 'asp.net-mvc', 'azure', 'azure-sql-database']",201412,5,Azure SQL Database
SSMS - SQL Azure v12 preview - unknown property IsNativelyCompiled,True,1419862102,2014-12-29,2014,12,1,28,11734,"['azure-sql-database', 'ssms']",201412,5,Azure SQL Database
SQL GetDate() returns wrong time,True,1419966571,2014-12-30,2014,12,4,3,7115,"['sql', 'azure-sql-database', 'getdate']",201412,5,Azure SQL Database
Executing Azure SQL stored procedure from php,True,1420182519,2015-01-02,2015,1,1,0,155,"['php', 'stored-procedures', 'azure-sql-database']",201501,6,Azure SQL Database
Performance of Web Database against new standard service tier,False,1420187029,2015-01-02,2015,1,1,-1,132,"['azure', 'azure-sql-database']",201501,6,Azure SQL Database
Exporting SQL Database and DTU capacity,True,1420187558,2015-01-02,2015,1,1,0,553,"['azure', 'azure-sql-database', 'azure-storage']",201501,6,Azure SQL Database
SQL Database Update V12 (preview) -Bacpac?,True,1420194063,2015-01-02,2015,1,1,1,133,"['windows', 'azure-sql-database']",201501,6,Azure SQL Database
T-sql returns smallint as string,True,1420319210,2015-01-03,2015,1,1,0,550,"['sql', 'sql-server', 'tsql', 'azure-sql-database']",201501,6,Azure SQL Database
Executing stored procedures on SQL Azure database using REST API or Azure Management Libraries,True,1420465044,2015-01-05,2015,1,2,3,1321,"['c#', '.net', 'azure', 'azure-sql-database']",201501,6,Azure SQL Database
Sql Azure - maxing DTU Percentage querying a &#39;empty table&#39;,True,1420508087,2015-01-06,2015,1,1,4,1446,"['ef-code-first', 'azure-sql-database']",201501,6,Azure SQL Database
Correct Implementation of Transient Fault Handling (Azure),True,1420541851,2015-01-06,2015,1,1,5,7045,"['c#', 'azure', 'azure-sql-database', 'dbconnection']",201501,6,Azure SQL Database
Convert Azure SQL to MySQL,True,1420577362,2015-01-06,2015,1,2,3,1768,"['mysql', 'sql-server', 'azure-sql-database']",201501,6,Azure SQL Database
Windows Azure and MVC5 - How to use same database schema for desktop and mobile versions?,True,1420599769,2015-01-07,2015,1,1,0,201,"['azure', 'mobile', 'asp.net-mvc-5', 'azure-sql-database', 'azure-mobile-services']",201501,6,Azure SQL Database
Timeout when create index on a large table in Azure,True,1420645236,2015-01-07,2015,1,1,0,2206,"['azure', 'azure-sql-database']",201501,6,Azure SQL Database
Best way to Insert Millions records in Azure SQL on daily basis?,True,1420715330,2015-01-08,2015,1,1,-1,523,"['azure', 'ssis', 'azure-sql-database']",201501,6,Azure SQL Database
Bulk Insert Update ON Sql Azure,False,1420717351,2015-01-08,2015,1,1,0,241,['azure-sql-database'],201501,6,Azure SQL Database
"How to deal with Azure Outages, current one was a network drop between websites and SQL Database",False,1420824694,2015-01-09,2015,1,0,1,135,"['azure', 'azure-sql-database']",201501,6,Azure SQL Database
Securely Connecting to SQL Azure,True,1420828543,2015-01-09,2015,1,1,1,556,"['c#', 'azure', 'azure-sql-database']",201501,6,Azure SQL Database
SQL Server stored procedure so fast in local so long in Azure,True,1420870591,2015-01-10,2015,1,1,5,1033,"['sql', 'stored-procedures', 'azure-sql-database']",201501,6,Azure SQL Database
Migrate data between shards,True,1421079103,2015-01-12,2015,1,1,3,1150,"['c#', 'azure', 'azure-sql-database', 'azure-elastic-scale']",201501,6,Azure SQL Database
How to use one( database) connection string with multiple website in azure,True,1421230523,2015-01-14,2015,1,1,2,1132,"['c#', 'azure', 'connection-string', 'azure-sql-database', 'azure-web-app-service']",201501,6,Azure SQL Database
SQL Server Agent available on Azure?,True,1421238495,2015-01-14,2015,1,1,0,278,"['azure', 'azure-sql-database', 'sql-server-agent']",201501,6,Azure SQL Database
SQL Azure - query with row_number() executes slow if columns with nvarchar of big size are included,False,1421241512,2015-01-14,2015,1,1,1,294,"['performance', 'azure', 'azure-sql-database', 'sqlperformance']",201501,6,Azure SQL Database
Spring Roo DBRE SQL Azure connection,False,1421271842,2015-01-14,2015,1,1,0,166,"['java', 'spring', 'azure', 'azure-sql-database', 'roo']",201501,6,Azure SQL Database
Is it possible to connect the Azure Sql database on Mono project consisting of C #?,True,1421631396,2015-01-19,2015,1,1,2,803,"['c#', 'azure', 'mono', 'azure-sql-database']",201501,6,Azure SQL Database
SqlPackage.exe export/import database,True,1421681802,2015-01-19,2015,1,2,2,1441,"['sql', 'sql-server', 'azure', 'azure-sql-database', 'sqlpackage']",201501,6,Azure SQL Database
Split/merge shardlets which have &#39;nested&#39; foreign key references,True,1421682012,2015-01-19,2015,1,1,2,235,"['c#', 'sql', 'azure', 'azure-sql-database', 'azure-elastic-scale']",201501,6,Azure SQL Database
Sql Azure - Timeout on query,True,1421742378,2015-01-20,2015,1,1,3,2184,"['azure', 'azure-sql-database']",201501,6,Azure SQL Database
How to connect to a Sql Server VM via private IP with Azure Website,True,1421747504,2015-01-20,2015,1,1,1,760,"['asp.net-mvc', 'azure', 'azure-sql-database']",201501,6,Azure SQL Database
Temp table in Azure SQL Server returns error on second insert in Stored Procedure,True,1421797726,2015-01-20,2015,1,1,0,436,"['sql-server', 'tsql', 'azure', 'azure-sql-database']",201501,6,Azure SQL Database
SQL Compact to Azure SQL Server fails without firewall rule in place,False,1421809188,2015-01-21,2015,1,1,0,14,['azure-sql-database'],201501,6,Azure SQL Database
Is it possible to get the username in a database trigger when not using Windows authentication?,True,1421817822,2015-01-21,2015,1,1,0,159,"['asp.net-mvc', 'azure-sql-database']",201501,6,Azure SQL Database
Questions about storing data in SQL or Table Storage,False,1421859100,2015-01-21,2015,1,1,-1,635,"['azure', 'azure-sql-database', 'azure-storage', 'azure-table-storage', 'azure-cosmosdb']",201501,6,Azure SQL Database
Azure - Schedule SQL Job,True,1421919938,2015-01-22,2015,1,1,0,102,"['azure', 'azure-sql-database', 'sql-job']",201501,6,Azure SQL Database
"SQL to get days elapsed between rows, with grouping",False,1421968309,2015-01-22,2015,1,4,1,80,"['sql', 'sql-server', 'azure-sql-database']",201501,6,Azure SQL Database
Azure - Multiple database queries,True,1422044552,2015-01-23,2015,1,3,0,1374,"['azure', 'azure-sql-database']",201501,6,Azure SQL Database
Azure SQL Database Auditing Data Access,True,1422118953,2015-01-24,2015,1,2,2,696,"['azure', 'azure-sql-database']",201501,6,Azure SQL Database
EntityCommandExecutionException happening only on AzureSQL,True,1422142616,2015-01-24,2015,1,1,0,123,"['c#', 'asp.net', 'entity-framework', 'azure-sql-database']",201501,6,Azure SQL Database
How can I manage Azure SQL user/login/credentials,True,1422190492,2015-01-25,2015,1,1,0,3769,"['sql-server', 'azure', 'azure-sql-database']",201501,6,Azure SQL Database
How to get the next primary key value as the Insert command is issued by ExecuteStoreCommand?,False,1422277315,2015-01-26,2015,1,0,0,476,"['asp.net-mvc', 'entity-framework', 'entity-framework-6', 'azure-sql-database', 'entity-framework-6.1']",201501,6,Azure SQL Database
How can I speed Up EF&#39;s AddObject when used with SQL Azure?,False,1422280344,2015-01-26,2015,1,0,0,54,"['entity-framework', 'entity-framework-6', 'azure-sql-database']",201501,6,Azure SQL Database
SQL open failure leads to systematic TransactionAbortedException (due to timeout) until application pool is recycled,True,1422285498,2015-01-26,2015,1,1,0,335,"['sql-server', 'entity-framework', 'azure-sql-database']",201501,6,Azure SQL Database
More than one parameter in syntaxis MobileService.GetTable&lt;Usuarios&gt;().Where() to retrieve data from an Azure SQL DB,False,1422311999,2015-01-26,2015,1,1,0,42,"['select', 'windows-phone-8', 'azure-sql-database', 'azure-mobile-services']",201501,6,Azure SQL Database
Sort users by a specific order,True,1422355133,2015-01-27,2015,1,1,0,36,"['sql', 'azure-sql-database']",201501,6,Azure SQL Database
How to clean up elastic scale databases,False,1422374076,2015-01-27,2015,1,0,3,147,"['azure-sql-database', 'azure-elastic-scale']",201501,6,Azure SQL Database
Windows Azure Pack and SQL Azure Sharding,True,1422395837,2015-01-27,2015,1,1,0,162,"['azure', 'azure-sql-database', 'azure-pack']",201501,6,Azure SQL Database
Understanding Azure SQL Performance,True,1422443212,2015-01-28,2015,1,1,1,1943,"['azure', 'azure-sql-database']",201501,6,Azure SQL Database
"NServiceBus endpoint writes to Azure, receiving endpoint cannot find record",False,1422448480,2015-01-28,2015,1,1,0,65,"['c#', 'azure-sql-database', 'nservicebus', 'messaging']",201501,6,Azure SQL Database
Automate data insert to SQL Azure,False,1422448840,2015-01-28,2015,1,0,0,164,"['sql', 'azure', 'azure-sql-database', 'azure-automation']",201501,6,Azure SQL Database
SQL Azure Stored Procedure,False,1422518190,2015-01-29,2015,1,0,0,279,"['sql', 'sql-server', 'stored-procedures', 'azure-sql-database', 'deprecated']",201501,6,Azure SQL Database
Unable to drop SQL azure table,True,1422609925,2015-01-30,2015,1,2,1,118,"['azure', 'azure-sql-database']",201501,6,Azure SQL Database
Connection string Azure Sql database,False,1422669188,2015-01-31,2015,1,1,1,7131,"['asp.net', 'sql-server', 'azure', 'connection-string', 'azure-sql-database']",201501,6,Azure SQL Database
Transactional Replication between Azure DB server and On-Premises DB servers,False,1422879037,2015-02-02,2015,2,0,2,195,"['sql-server', 'azure', 'azure-sql-database']",201502,6,Azure SQL Database
Moving shardlet with Elastic Scale and forcing order of Reference tables copied,True,1422893069,2015-02-02,2015,2,1,2,284,"['azure', 'azure-sql-database', 'azure-elastic-scale']",201502,6,Azure SQL Database
Backup and restore ENTIRE Azure SQL server (not individual DBs),False,1422953739,2015-02-03,2015,2,1,1,62,"['sql', 'azure', 'backup', 'azure-sql-database']",201502,6,Azure SQL Database
Get Selected values in SQL,True,1422973572,2015-02-03,2015,2,4,0,34,"['sql', 'sql-server', 'azure-sql-database']",201502,6,Azure SQL Database
Publishing from SSDT to SQL Azure Times Out,False,1423028457,2015-02-04,2015,2,0,0,20,"['azure-sql-database', 'sql-server-data-tools']",201502,6,Azure SQL Database
how to connect SQL Azure using local ssms?,False,1423060940,2015-02-04,2015,2,1,0,440,"['sql-server', 'azure', 'azure-sql-database']",201502,6,Azure SQL Database
Node js functions : sql query result call twice,False,1423133337,2015-02-05,2015,2,1,0,342,"['node.js', 'azure', 'azure-sql-database']",201502,6,Azure SQL Database
Microsoft SQL Azure HIPAA,True,1423211016,2015-02-06,2015,2,1,-1,809,"['azure', 'azure-sql-database', 'san', 'hipaa']",201502,6,Azure SQL Database
How can I recluster a table hosted in SQL Azure,True,1423233416,2015-02-06,2015,2,1,1,123,"['indexing', 'azure-sql-database', 'clustered-index']",201502,6,Azure SQL Database
Azure Mobile Service Timeouts because of SQL Server,False,1423324639,2015-02-07,2015,2,0,1,246,"['azure-sql-database', 'azure-mobile-services']",201502,6,Azure SQL Database
Azure Website Keeps Trying to Connect to Old Database,False,1423335717,2015-02-07,2015,2,0,0,33,"['azure', 'azure-sql-database']",201502,6,Azure SQL Database
Reduce the number of SqlCommands required to send information to three tables,True,1423352380,2015-02-07,2015,2,2,1,52,"['c#', 'sql', 'query-optimization', 'azure-sql-database', 'sqlcommand']",201502,6,Azure SQL Database
Limiting Data With Lucene.NET,True,1423471292,2015-02-09,2015,2,1,1,118,"['full-text-search', 'azure-sql-database', 'lucene.net']",201502,6,Azure SQL Database
Slow search in text on azure sql,False,1423479871,2015-02-09,2015,2,0,0,148,"['sql', 'azure', 'azure-sql-database']",201502,6,Azure SQL Database
SQL Azure Performance Concerns,False,1423482671,2015-02-09,2015,2,0,0,228,"['performance', 'azure-sql-database']",201502,6,Azure SQL Database
Membership not working with Azure SQL database-level firewall,True,1423503562,2015-02-09,2015,2,1,3,560,"['asp.net', 'azure', 'asp.net-membership', 'azure-sql-database', 'firewall']",201502,6,Azure SQL Database
"Azure SQL DB: Slow, anyway I can make it fast?",False,1423546809,2015-02-10,2015,2,0,0,310,"['sql-server', 'azure', 'azure-sql-database']",201502,6,Azure SQL Database
Azure SQL and my ASP.NET C#,True,1423556404,2015-02-10,2015,2,2,-1,73,"['sql', 'asp.net', 'sql-server', 'azure', 'azure-sql-database']",201502,6,Azure SQL Database
Start-AzureSqlDatabaseImport completed,True,1423563994,2015-02-10,2015,2,1,0,321,['azure-sql-database'],201502,6,Azure SQL Database
Getting error when runs script on Azure sql server but working correctly on local sql server,True,1423568276,2015-02-10,2015,2,1,0,152,"['sql-server', 'azure', 'azure-sql-database']",201502,6,Azure SQL Database
Configuring Azure web and SQL UK Culture,True,1423568722,2015-02-10,2015,2,1,4,2165,"['asp.net', 'iis', 'azure', 'asp-classic', 'azure-sql-database']",201502,6,Azure SQL Database
What&#39;s the Recommended Way of Visualizing Data in Windows SQL Azure?,False,1423590737,2015-02-10,2015,2,1,0,638,"['azure', 'azure-sql-database', 'azure-storage', 'azure-sql-reporting']",201502,6,Azure SQL Database
CREATE DATABASE in stored procedure on azure,False,1423669634,2015-02-11,2015,2,0,0,380,"['sql-server', 'azure', 'stored-procedures', 'azure-sql-database']",201502,6,Azure SQL Database
Exception with syncing SQL Server CE and Azure,False,1423679653,2015-02-11,2015,2,0,0,33,"['sql', 'synchronization', 'sql-server-ce', 'azure-sql-database']",201502,6,Azure SQL Database
Migrate SQL Azure across Azure regions and subscriptions,False,1423704936,2015-02-12,2015,2,1,0,85,"['azure', 'azure-sql-database', 'database-migration']",201502,6,Azure SQL Database
SqlException when publishing website to Azure,False,1423706316,2015-02-12,2015,2,0,0,212,"['azure', 'azure-sql-database', 'sqlexception']",201502,6,Azure SQL Database
Do I need to have oracle software in my machine for migrating data from oracle to sql azure using SSMA?,False,1423722468,2015-02-12,2015,2,1,0,70,"['sql', 'sql-server', 'oracle', 'azure-sql-database']",201502,6,Azure SQL Database
SQL Azure retry logic using EnterpriseLibrary.TransientFaultHandling,True,1423725294,2015-02-12,2015,2,2,3,955,"['c#', 'azure-sql-database', 'enterprise-library']",201502,6,Azure SQL Database
Could not load file or assembly Microsoft.SqlServer.TransactSql,True,1423733061,2015-02-12,2015,2,2,6,6776,"['sql-server', 'azure', 'azure-sql-database', 'sql-server-data-tools', 'sql-server-2014']",201502,6,Azure SQL Database
microsoft azure sql v12 in-memory table max size,True,1423736324,2015-02-12,2015,2,1,0,701,"['size', 'azure-sql-database', 'in-memory']",201502,6,Azure SQL Database
MS-SQL limitations in Azure Free Websites,False,1423780968,2015-02-12,2015,2,1,1,1029,"['mysql', 'asp.net', 'azure', 'azure-sql-database']",201502,6,Azure SQL Database
Microsoft Azure SQL database,True,1423822038,2015-02-13,2015,2,2,-1,122,"['azure-sql-database', 'powerquery']",201502,6,Azure SQL Database
What are the DAC endpoints for Australia datacenters?,True,1424056737,2015-02-16,2015,2,1,0,162,['azure-sql-database'],201502,6,Azure SQL Database
Semantic logging In-Proc and Out-Proc,True,1424152066,2015-02-17,2015,2,1,1,111,"['azure', 'logging', 'azure-sql-database', 'azure-storage', 'semantic-logging']",201502,6,Azure SQL Database
Unable to import SQL Azure V12 BACPAC: &quot;type Microsoft.Data.Tools.Schema.Sql.SqlAzureV12DatabaseSchemaProvider is not valid&quot;,True,1424191789,2015-02-17,2015,2,8,48,47693,"['azure', 'azure-sql-database']",201502,6,Azure SQL Database
SQL Server 2012 Management Studio no attach option for mdf files,True,1424238859,2015-02-18,2015,2,2,0,350,"['sql', 'azure', 'azure-sql-database', 'ssms']",201502,6,Azure SQL Database
